"","GAIN","AMPLI","LOSS","LOH"
"1p",85.07,0,0,99.93
"2p",100,0,0,0
"3p",51.87,0,0,3.33
"4p",18.6,0,0,70.22
"5p",0,0,0,0
"6p",52.06,0,0,0
"7p",77.54,0,0,21.51
"8p",12.7,0,81.4,0
"9p",0,0,0,0
"10p",30.69,0,10.9,43.48
"11p",99.41,0,0,100
"12p",96.24,0,0,35.71
"16p",100,0,0,100
"17p",57.54,0,0,99.89
"18p",100,0,0,0
"19p",46.63,0,0,0
"20p",100,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",90.59,0,0,6.18
"1q",3.47,0,0,0
"2q",97.17,0,0,0
"3q",97.68,0,0,0
"4q",65.34,0,0,4.97
"5q",0,0,3.05,0
"6q",28.92,0,0,50.25
"7q",100,0,0,30.71
"8q",0,0,0,0
"9q",99.98,0,0,0
"10q",30.88,0,0,49.33
"11q",53.53,0,0,42.33
"12q",77.09,0,0,99.97
"13q",0,0,0,0
"14q",38.67,0,0,88.95
"15q",0,0,0,4.13
"16q",96.02,0,0,0
"17q",69.63,0,0,9.21
"18q",99.99,0,0,0
"19q",48.91,0,0,0
"20q",39,0,0,0
"21q",100,0,0,100
"22q",100,0,0,0
"Yq",0,0,0,0
"Xq",97.91,0,0,5.91
