AVG 0.0681818
AVG 2.79545
AVG 4.13636
AVG 1.36364
AVG 0.113636
AVG 1.29545
AVG 1.29545
AVG 0.386364
AVG 0.113636
AVG 1.70455
AVG 2.22727
AVG 0.931818
AVG 0.204545
AVG 0.340909
AVG 1.47727
AVG 0.75
AVG 2.02273
AVG 0.727273
AVG 0.681818
AVG 4.27273
AVG 8.5
AVG 0.0681818
AVG 1.88636
AVG 0.204545
AVG 0.931818
AVG 1.25
AVG 1.63636
AVG 2.02273
AVG 0.409091
AVG 1
AVG 1.15909
AVG 5.79545
AVG 0.431818
AVG 1.09091
AVG 0.386364
AVG 0.295455
AVG 0.136364
AVG 1.59091
AVG 2.04545
AVG 0.0681818
AVG 2.15909
AVG 0.25
AVG 1.34091
AVG 0.977273
AVG 0.5
AVG 0.409091
AVG 4.34091
AVG 1.61364
AVG 0.454545
AVG 0.159091
AVG 4.04545
AVG 0.909091
AVG 0.0681818
AVG 0.636364
AVG 1.40909
AVG 0.431818
AVG 1.04545
AVG 2.06818
AVG 0.931818
AVG 1.22727
AVG 5.63636
AVG 0.181818
AVG 0.568182
AVG 0
AVG 1.29545
AVG 0.113636
AVG 1.25
AVG 0.136364
AVG 0.409091
AVG 1.36364
AVG 0.0227273
AVG 3.54545
AVG 0.772727
AVG 0.454545
AVG 3.5
AVG 1.79545
AVG 1.15909
AVG 1.15909
AVG 0.522727
AVG 2.61364
AVG 3.95455
AVG 0.159091
AVG 0.204545
AVG 0.113636
AVG 0.0909091
AVG 0.363636
AVG 6.31818
AVG 1.29545
AVG 4.15909
AVG 0.204545
AVG 2.11364
AVG 1.45455
AVG 1.20455
AVG 3.04545
AVG 0.681818
AVG 9.81818
AVG 0.159091
AVG 0.431818
AVG 0.113636
AVG 3.29545
AVG 2.13636
AVG 2.40909
AVG 3.70455
AVG 0.931818
AVG 4.79545
AVG 0.886364
AVG 1.13636
AVG 0.681818
AVG 2.5
AVG 0.340909
AVG 0.909091
AVG 0.5
AVG 0
AVG 0.545455
AVG 0.318182
AVG 4.65909
AVG 5.31818
AVG 0.227273
AVG 3.63636
AVG 5.31818
AVG 0.409091
AVG 3.06818
AVG 0.0227273
AVG 0.272727
AVG 0.25
AVG 0.113636
AVG 1.38636
AVG 1.65909
AVG 1.06818
AVG 0.5
AVG 0.181818
AVG 1.22727
AVG 0.363636
AVG 0.340909
AVG 3.77273
AVG 0.181818
AVG 0.840909
AVG 0.431818
AVG 2.04545
AVG 5.23864
AVG 5.47727
AVG 0.227273
AVG 0.136364
AVG 1.45455
AVG 2.11364
AVG 0
AVG 0.272727
AVG 0.5
AVG 0.545455
AVG 0.0454545
AVG 0.431818
AVG 1.52273
AVG 1.81818
AVG 2.52273
AVG 0.568182
AVG 0.181818
AVG 1.81818
AVG 1.75
AVG 1.75
AVG 1.11364
AVG 1.86364
AVG 0.0227273
AVG 0.840909
AVG 4.54545
AVG 7.09091
AVG 1.54545
AVG 3.79545
AVG 1.65909
AVG 1.43182
AVG 0.977273
AVG 2.88636
AVG 1.11364
AVG 0.477273
AVG 1.56818
AVG 0.159091
AVG 0.795455
AVG 5.43182
AVG 0.568182
AVG 5.81818
AVG 1.72727
AVG 0.977273
AVG 3.68182
AVG 0.25
AVG 1.63636
AVG 0.159091
AVG 0.522727
AVG 0.659091
AVG 5.81818
AVG 5.93182
AVG 0.5
AVG 1.43182
AVG 5.06818
AVG 5.86364
AVG 2.81818
AVG 0.886364
AVG 0.318182
AVG 1
AVG 1.43182
AVG 5.68182
AVG 0.454545
AVG 5.45455
AVG 0.136364
AVG 7.27273
AVG 1.02273
AVG 0.159091
AVG 0.954545
AVG 6.5
AVG 0.886364
AVG 0.318182
AVG 5.75
AVG 0.522727
AVG 3.11364
AVG 0.636364
AVG 0.977273
AVG 5.63636
AVG 6.56818
AVG 0.590909
AVG 3.04545
AVG 0.75
AVG 0.386364
AVG 0.340909
AVG 1.20455
AVG 2.47727
AVG 7.56818
AVG 3.75
AVG 0.0681818
AVG 5.31818
AVG 0.795455
AVG 1.47727
AVG 1.47727
AVG 5.93182
AVG 1.02273
AVG 4.75
AVG 1.59091
AVG 0.772727
AVG 0.0909091
AVG 2.56818
AVG 0.545455
AVG 0.272727
AVG 0.409091
AVG 2.54545
AVG 0.5
AVG 0.295455
AVG 3.15909
AVG 2.31818
AVG 5.18182
AVG 3.72727
AVG 6.38636
AVG 4.61364
AVG 0.818182
AVG 0.181818
AVG 0.522727
AVG 0.295455
AVG 1.43182
AVG 2.13636
AVG 5.15909
AVG 6.15909
AVG 0.0227273
AVG 1.93182
AVG 1.40909
AVG 1.47727
AVG 0.818182
AVG 0.613636
AVG 1.45455
AVG 1.95455
AVG 7.40909
AVG 0.159091
AVG 0.0681818
AVG 0.545455
AVG 5.38636
AVG 0.840909
AVG 2.40909
AVG 0.409091
AVG 3.88636
AVG 3.54545
AVG 0.931818
AVG 2.09091
AVG 0.181818
AVG 1.09091
AVG 1.09091
AVG 0.590909
AVG 4.70455
AVG 1.81818
AVG 4.36364
AVG 0.681818
AVG 4.40909
AVG 1.54545
AVG 0.954545
AVG 0.159091
AVG 7.72727
AVG 0.727273
AVG 2.59091
AVG 2.09091
AVG 1.90909
AVG 2.40909
AVG 1.79545
AVG 3.5
AVG 1.09091
AVG 0.590909
AVG 0.386364
AVG 1.59091
AVG 0.0227273
AVG 5.54545
AVG 3.02273
AVG 1
AVG 1.40909
AVG 0.318182
AVG 1
AVG 1.79545
AVG 0.0909091
AVG 5.52273
AVG 1.31818
AVG 2.56818
AVG 1.31818
AVG 1.61364
AVG 1.22727
AVG 1.15909
AVG 1.20455
AVG 2.61364
AVG 1.38636
AVG 0.431818
AVG 0.613636
AVG 0.545455
AVG 2.81818
AVG 1.34091
AVG 2.40909
AVG 0.931818
AVG 0.863636
AVG 0.772727
AVG 2.36364
AVG 1.29545
AVG 1.22727
AVG 0.0681818
AVG 0.977273
AVG 2.36364
AVG 0.0909091
AVG 3.29545
AVG 1.06818
AVG 0.545455
AVG 1.63636
AVG 2.06818
AVG 2.86364
AVG 2.63636
AVG 0.590909
AVG 0.590909
AVG 4.65909
AVG 6.59091
AVG 2.18182
AVG 0.613636
AVG 1.88636
AVG 4.63636
AVG 0.113636
AVG 2.18182
AVG 0.227273
AVG 0.659091
AVG 1.22727
AVG 2.22727
AVG 0.136364
AVG 0.136364
AVG 1.25
AVG 1.72727
AVG 0.590909
AVG 0.590909
AVG 0.590909
AVG 0.0227273
AVG 3.86364
AVG 0
AVG 2.43182
AVG 0.772727
AVG 0.568182
AVG 0.113636
AVG 0.977273
AVG 0.295455
AVG 1.11364
AVG 0.537879
AVG 0.386364
AVG 0.386364
AVG 0.568182
AVG 1.70455
AVG 0
AVG 2.63636
AVG 1.59091
AVG 1.25
AVG 6.59091
AVG 2.34091
AVG 2.20455
AVG 1.56818
AVG 0.795455
AVG 0.272727
AVG 1.88636
AVG 2.45455
AVG 1.43182
AVG 0.681818
AVG 0.727273
AVG 0.75
AVG 2.09091
AVG 1
AVG 1.97727
AVG 0.704545
AVG 3.61364
AVG 4.40909
AVG 0.636364
AVG 0.0909091
AVG 4.61364
AVG 2.59091
AVG 1.29545
AVG 0.545455
AVG 1.29545
AVG 4.38636
