AVG 0
AVG 0.295455
AVG 0.409091
AVG 0
AVG 0
AVG 0.0227273
AVG 0.0227273
AVG 0
AVG 0.0227273
AVG 0.181818
AVG 0.386364
AVG 0
AVG 0
AVG 0
AVG 0
AVG 0
AVG 0.318182
AVG 0.0454545
AVG 0
AVG 0
AVG 1.54545
AVG 0
AVG 0.0227273
AVG 0
AVG 0
AVG 0
AVG 0
AVG 0.0227273
AVG 0
AVG 0
AVG 0.0227273
AVG 0.590909
AVG 0
AVG 0
AVG 0.113636
AVG 0.0681818
AVG 0.0227273
AVG 0.0227273
AVG 0.0909091
AVG 0
AVG 0
AVG 0.0227273
AVG 0
AVG 0.0454545
AVG 0
AVG 0
AVG 0.659091
AVG 0.159091
AVG 0
AVG 0
AVG 0.863636
AVG 0.0227273
AVG 0
AVG 0.159091
AVG 0
AVG 0
AVG 0.113636
AVG 0.204545
AVG 0
AVG 0.0227273
AVG 1.09091
AVG 0
AVG 0
AVG 0
AVG 0.0227273
AVG 0
AVG 0.0227273
AVG 0
AVG 0.0681818
AVG 0.0227273
AVG 0
AVG 0.181818
AVG 0
AVG 0.0454545
AVG 0.659091
AVG 0
AVG 0.113636
AVG 0.0227273
AVG 0.136364
AVG 0.159091
AVG 1.11364
AVG 0
AVG 0.0454545
AVG 0
AVG 0
AVG 0
AVG 1.72727
AVG 0.0227273
AVG 1.52273
AVG 0
AVG 0.0454545
AVG 0
AVG 0.0681818
AVG 0.227273
AVG 0
AVG 1.52273
AVG 0
AVG 0
AVG 0
AVG 0.75
AVG 0.318182
AVG 0.340909
AVG 1.81818
AVG 0.409091
AVG 0
AVG 0.0681818
AVG 0.0227273
AVG 0.0227273
AVG 0.159091
AVG 0.0681818
AVG 0.113636
AVG 0.0227273
AVG 0
AVG 0.0227273
AVG 0
AVG 1.77273
AVG 0.0454545
AVG 0
AVG 0.590909
AVG 0.931818
AVG 0.0227273
AVG 0
AVG 0
AVG 0
AVG 0.0681818
AVG 0
AVG 0
AVG 0.340909
AVG 0.159091
AVG 0.0227273
AVG 0
AVG 0.0227273
AVG 0
AVG 0.0454545
AVG 0.227273
AVG 0
AVG 0.0227273
AVG 0
AVG 0.454545
AVG 0.806818
AVG 1.40909
AVG 0.0454545
AVG 0.0227273
AVG 0
AVG 0.181818
AVG 0
AVG 0
AVG 0
AVG 0
AVG 0
AVG 0
AVG 0.181818
AVG 0
AVG 0.113636
AVG 0
AVG 0
AVG 0
AVG 0.0227273
AVG 0.25
AVG 0.113636
AVG 0
AVG 0
AVG 0
AVG 1.29545
AVG 0.522727
AVG 0.181818
AVG 0.0454545
AVG 0
AVG 0.0681818
AVG 0.0227273
AVG 0.113636
AVG 0
AVG 0
AVG 0
AVG 0
AVG 0
AVG 1.43182
AVG 0
AVG 2.47727
AVG 0.0227273
AVG 0.159091
AVG 0.75
AVG 0
AVG 0.0227273
AVG 0
AVG 0
AVG 0
AVG 1.18182
AVG 1.31818
AVG 0
AVG 0
AVG 0.409091
AVG 0.0454545
AVG 0.0909091
AVG 0.0454545
AVG 0.0227273
AVG 0
AVG 0.0909091
AVG 0.613636
AVG 0
AVG 1.34091
AVG 0
AVG 1.56818
AVG 0.363636
AVG 0
AVG 0.0227273
AVG 0.977273
AVG 0
AVG 0
AVG 0.431818
AVG 0
AVG 0.409091
AVG 0.0227273
AVG 0.772727
AVG 0.863636
AVG 0.25
AVG 0.0227273
AVG 0
AVG 0
AVG 0
AVG 0
AVG 0
AVG 0.25
AVG 1.02273
AVG 1.13636
AVG 0
AVG 1.38636
AVG 0.0909091
AVG 0.159091
AVG 0
AVG 1.68182
AVG 0
AVG 0.909091
AVG 0.0454545
AVG 0
