AVG 0.0227273
AVG 0.386364
AVG 0.363636
AVG 0.181818
AVG 0.113636
AVG 0.590909
AVG 0.590909
AVG 2.11364
AVG 0.272727
AVG 2.47727
AVG 4.56818
AVG 1.68182
AVG 0.272727
AVG 0.954545
AVG 0.886364
AVG 1.22727
AVG 2.54545
AVG 0.545455
AVG 0.886364
AVG 1.09091
AVG 1.29545
AVG 0.363636
AVG 0.5
AVG 0.113636
AVG 2.70455
AVG 1.11364
AVG 1.47727
AVG 1.97727
AVG 0.681818
AVG 0.409091
AVG 1
AVG 1.02273
AVG 0.818182
AVG 1.54545
AVG 0.909091
AVG 1.02273
AVG 0.0909091
AVG 0.568182
AVG 0.159091
AVG 0.113636
AVG 0.886364
AVG 0.227273
AVG 1.09091
AVG 2.27273
AVG 0.318182
AVG 0.681818
AVG 0.340909
AVG 1.25
AVG 0.113636
AVG 0.204545
AVG 0.386364
AVG 0.272727
AVG 0.0909091
AVG 0.454545
AVG 0.409091
AVG 0.204545
AVG 0.431818
AVG 0.681818
AVG 0.363636
AVG 0.318182
AVG 0.886364
AVG 0.0454545
AVG 1.68182
AVG 0
AVG 3.18182
AVG 0.0227273
AVG 1.38636
AVG 0.113636
AVG 0.295455
AVG 1.61364
AVG 0.136364
AVG 0.0681818
AVG 0.181818
AVG 0.181818
AVG 0.227273
AVG 1.47727
AVG 0.363636
AVG 1.47727
AVG 0.727273
AVG 0.272727
AVG 0.727273
AVG 0.113636
AVG 0.522727
AVG 0
AVG 0.0681818
AVG 0.363636
AVG 0.295455
AVG 1.15909
AVG 0.318182
AVG 0.977273
AVG 1.59091
AVG 1.09091
AVG 0.5
AVG 1.22727
AVG 2.09091
AVG 0.931818
AVG 0.340909
AVG 0.113636
AVG 0.272727
AVG 0.636364
AVG 2.65909
AVG 0.5
AVG 0.931818
AVG 0.818182
AVG 0.25
AVG 1.13636
AVG 0.386364
AVG 0.522727
AVG 0.954545
AVG 0.477273
AVG 1.11364
AVG 1.25
AVG 0.272727
AVG 0.295455
AVG 0.113636
AVG 0.5
AVG 0.840909
AVG 1.11364
AVG 0.318182
