File	CN State	Type	Chromosome	Cytoband Start	Size (kbp)	Marker Count	Gene Count	Genes	OMIM ® Genes Count	OMIM ® Genes	CytoRegions	Call	Segment Interpretation	Curation By	Materially Modified Segment	Microarray Nomenclature	Full Location
H18011877.OSCHP	5.0	Gain	14	q32.33	233.159	46	1	LINC00226	0		Cytoregions Not Set				false	arr[hg19] 14q32.33(106,572,891-106,806,050)x5	chr14:106572891-106806050
H18011877.OSCHP	3.0	Gain	8	p23.1	1344.531	19	34	DEFA11P, DEFA5, LINC00965, FAM66B, DEFB109B, USP17L1, USP17L4, ZNF705G, DEFB4B, DEFB103A, DEFB103B, SPAG11B, DEFB104A, DEFB104B, DEFB106B, DEFB106A, DEFB105A, DEFB105B, DEFB107B, DEFB107A, PRR23D1, PRR23D2, FAM90A7P, FAM90A10P, SPAG11A, DEFB4A, ZNF705B, FAM66E, USP17L8, USP17L3, MIR548I3, FAM85B, FAM86B3P, PRAG1	7	DEFA5 (600472), DEFB103B (606611), SPAG11B (606560), FAM90A7P (613044), FAM90A10P (613047), DEFB4A (602215), PRAG1 (617344)	Cytoregions Not Set				false	arr[hg19] 8p23.1(6,886,094-8,230,625)x3	chr8:6886094-8230625
H18011877.OSCHP	3.0	Gain	15	q21.2	244.692	18	2	DTWD1, ATP8B4	1	ATP8B4 (609123)	Cytoregions Not Set				false	arr[hg19] 15q21.2(49,925,040-50,169,732)x3	chr15:49925040-50169732
H18011877.OSCHP	3.0	Gain	16	p11.2	2278.111	30	12	LOC102723753, HERC2P4, TP53TG3D, LOC390705, TP53TG3E, TP53TG3F, TP53TG3B, TP53TG3, TP53TG3C, SLC6A10P, ENPP7P13, LINC00273	1	TP53TG3 (617482)	Cytoregions Not Set				false	arr[hg19] 16p11.2(31,946,273-34,224,384)x3	chr16:31946273-34224384
H18011877.OSCHP	3.0	Gain	6	p25.3	36462.359	2875	583	LOC285766, DUSP22, IRF4, EXOC2, HUS1B, LOC101927691, LINC01622, FOXQ1, FOXF2, MIR6720, FOXCUT, FOXC1, GMDS, GMDS-AS1, LINC01600, MYLK4, WRNIP1, SERPINB1, MIR4645, SERPINB9P1, LOC101927730, SERPINB9, SERPINB6, LINC01011, NQO2, HTATSF1P2, LOC101927759, RIPK1, BPHL, TUBB2A, LINC02525, TUBB2B, LOC100422781, PSMG4, SLC22A23, LOC643327, PXDC1, FAM50B, PRPF4B, FAM217A, C6orf201, ECI2, LOC100507506, LOC102724096, MIR7641-2, KU-MEL-3, CDYL, RPP40, LYRM4-AS1, LYRM4, PPP1R3G, MIR3691, FARS2, LOC101927972, LOC101927950, NRN1, F13A1, MIR7853, MIR5683, LY86-AS1, LY86, RREB1, SSR1, CAGE1, RIOK1, DSP, SNRNP48, BMP6, BLOC1S5-TXNDC5, TXNDC5, PIP5K1P1, BLOC1S5, EEF1E1-BLOC1S5, EEF1E1, SCARNA27, SLC35B3, LOC100506207, HULC, TFAP2A, TFAP2A-AS2, TFAP2A-AS1, LINC00518, MIR5689HG, MIR5689, GCNT2, C6orf52, PAK1IP1, TMEM14C, TMEM14B, MAK, GCM2, SYCP2L, LOC101928191, ELOVL2, ELOVL2-AS1, SMIM13, ERVFRD-1, NEDD9, TMEM170B, ADTRP, LOC101928253, HIVEP1, EDN1, PHACTR1, TBC1D7-LOC100130357, LOC100130357, TBC1D7, GFOD1, SIRT5, NOL7, RANBP9, MCUR1, RNF182, CD83, LINC01108, JARID2, JARID2-AS1, DTNBP1, MYLIP, MIR4639, GMPR, ATXN1, LOC101928433, STMND1, RBM24, CAP2, LOC101928491, FAM8A1, NUP153, LOC105374952, KIF13A, NHLRC1, TPMT, KDM1B, DEK, RNF144B, MIR548A1, LOC101928519, LOC105374960, LOC100506885, ID4, MBOAT1, E2F3, CDKAL1, LINC00581, SOX4, CASC15, NBAT1, PRL, HDGFL1, LOC105374972, NRSN1, DCDC2, KAAG1, MRS2, GPLD1, ALDH5A1, KIAA0319, TDP2, ACOT13, C6orf62, GMNN, C6orf229, RIPOR2, CMAHP, LOC101928663, CARMIL1, SCGN, HIST1H2AA, HIST1H2BA, HIST1H2APS1, SLC17A4, SLC17A1, SLC17A3, SLC17A2, TRIM38, HIST1H1A, HIST1H3A, HIST1H4A, HIST1H4B, HIST1H3B, HIST1H2AB, HIST1H2BB, HIST1H3C, HIST1H1C, LOC108783645, HFE, HIST1H4C, HIST1H1T, HIST1H2BC, HIST1H2AC, HIST1H1E, HIST1H2BD, HIST1H2BE, HIST1H4D, HIST1H3D, HIST1H2AD, HIST1H2BF, HIST1H4E, HIST1H2BG, HIST1H2AE, HIST1H3E, HIST1H1D, HIST1H4F, HIST1H4G, HIST1H3F, HIST1H2BH, HIST1H3G, HIST1H2BI, HIST1H4H, BTN3A2, BTN2A2, BTN3A1, BTN2A3P, BTN3A3, BTN2A1, LOC285819, BTN1A1, HCG11, HMGN4, LOC105374988, ABT1, ZNF322, GUSBP2, LINC00240, LOC100270746, HIST1H2BJ, HIST1H2AG, HIST1H2BK, HIST1H4I, HIST1H2AH, MIR3143, PRSS16, POM121L2, VN1R10P, ZNF204P, ZNF391, ZNF184, LINC01012, LOC100131289, HIST1H2BL, HIST1H2AI, HIST1H3H, HIST1H2AJ, HIST1H2BM, HIST1H4J, HIST1H4K, HIST1H2AK, HIST1H2BN, HIST1H2AL, HIST1H1B, HIST1H3I, HIST1H4L, HIST1H3J, HIST1H2AM, HIST1H2BO, OR2B2, OR2B6, ZNF165, ZSCAN12P1, ZSCAN16-AS1, ZSCAN16, ZKSCAN8, ZNF192P1, TOB2P1, ZSCAN9, ZKSCAN4, NKAPL, ZSCAN26, PGBD1, ZSCAN31, ZKSCAN3, ZSCAN12, ZSCAN23, GPX6, GPX5, ZBED9, LINC00533, LINC01623, HCG14, TRIM27, LINC01556, HCG15, ZNF311, LOC100129636, OR2W1, OR2B3, OR2J1, OR2J3, OR2J2, LOC101929006, OR14J1, OR5V1, OR12D3, OR12D2, OR12D1, OR11A1, OR10C1, OR2H1, MAS1L, LINC01015, UBD, SNORD32B, OR2H2, GABBR1, MOG, ZFP57, HLA-F, HLA-F-AS1, IFITM4P, HCG4, LOC554223, HLA-G, ZNRD1ASP, HCP5B, HLA-H, HCG4B, HLA-A, HCG9, HLA-J, ZNRD1, PPP1R11, RNF39, TRIM31, TRIM31-AS1, TRIM40, TRIM10, TRIM15, TRIM26, HCG17, HLA-L, MIR6891, HCG18, TRIM39, TRIM39-RPP21, RPP21, HLA-E, GNL1, PRR3, ABCF1, MIR877, PPP1R10, MRPS18B, ATAT1, C6orf136, DHX16, PPP1R18, NRM, MDC1, MDC1-AS1, TUBB, FLOT1, IER3, HCG20, LINC00243, LOC105375014, DDR1, MIR4640, GTF2H4, VARS2, SFTA2, DPCR1, HCG21, MUC21, MUC22, HCG22, C6orf15, PSORS1C1, CDSN, PSORS1C2, CCHCR1, TCF19, POU5F1, PSORS1C3, HCG27, HLA-C, HLA-B, LOC101929072, MICA, LINC01149, HCP5, HCG26, MICB, MCCD1, DDX39B, ATP6V1G2-DDX39B, SNORD117, SNORD84, DDX39B-AS1, ATP6V1G2, NFKBIL1, LTA, TNF, LTB, LST1, NCR3, AIF1, PRRC2A, SNORA38, MIR6832, BAG6, APOM, C6orf47, GPANK1, CSNK2B, LY6G5B, LY6G5C, ABHD16A, MIR4646, LY6G6F, LY6G6F-LY6G6D, LY6G6E, LY6G6D, LY6G6C, MPIG6B, DDAH2, CLIC1, MSH5, MSH5-SAPCD1, SAPCD1, SAPCD1-AS1, VWA7, VARS, LSM2, HSPA1L, HSPA1A, HSPA1B, C6orf48, SNORD48, SNORD52, NEU1, SLC44A4, EHMT2, C2, ZBTB12, C2-AS1, CFB, NELFE, MIR1236, SKIV2L, DXO, STK19, C4A, C4B_2, LOC110384692, C4B, CYP21A2, CYP21A1P, TNXA, TNXB, ATF6B, FKBPL, PRRT1, LOC100507547, PPT2, PPT2-EGFL8, EGFL8, AGPAT1, MIR6721, RNF5, RNF5P1, MIR6833, AGER, PBX2, GPSM3, NOTCH4, LOC101929163, C6orf10, HCG23, BTNL2, HLA-DRA, HLA-DRB5, HLA-DRB6, HLA-DRB1, HLA-DQA1, HLA-DQB1, HLA-DQB1-AS1, HLA-DQA2, MIR3135B, HLA-DQB2, HLA-DOB, TAP2, PSMB8, PSMB8-AS1, TAP1, PSMB9, LOC100294145, HLA-DMB, HLA-DMA, BRD2, HLA-DOA, HLA-DPA1, HLA-DPB1, HLA-DPB2, HCG24, COL11A2, RXRB, SLC39A7, HSD17B8, MIR219A1, RING1, HCG25, VPS52, RPS18, B3GALT4, WDR46, MIR6873, PFDN6, MIR6834, RGL2, TAPBP, ZBTB22, MIR1234, DAXX, KIFC1, PHF1, CUTA, SYNGAP1, MIR5004, ZBTB9, BAK1, GGNBP1, LINC00336, ITPR3, LOC101929188, UQCC2, MIR3934, IP6K3, LEMD2, MLN, LINC01016, MIR7159, MIR1275, GRM4, HMGA1, MIR6835, SMIM29, NUDT3, RPS10-NUDT3, RPS10, PACSIN1, SPDEF, C6orf106, LOC101929243, SNRPC, UHRF1BP1, TAF11, ANKS1A, TCP11, SCUBE3, ZNF76, DEF6, PPARD, FANCE, RPL10A, MIR7111, TEAD3, TULP1, FKBP5, MIR5690, LOC285847, ARMC12, CLPSL2, CLPSL1, CLPS, LHFPL5, SRPK1, SLC26A8, MAPK14, MAPK13, BRPF3, PNPLA1, C6orf222, ETV7, PXT1, KCTD20, STK38, SRSF3, MIR3925, PANDAR, CDKN1A, DINOL, RAB44	362	DUSP22 (616778), IRF4 (601900), EXOC2 (615329), HUS1B (609713), FOXQ1 (612788), FOXF2 (603250), FOXCUT (615976), FOXC1 (601090), GMDS (602884), WRNIP1 (608196), SERPINB1 (130135), SERPINB9 (601799), SERPINB6 (173321), NQO2 (160998), RIPK1 (603453), BPHL (603156), TUBB2A (615101), TUBB2B (612850), PSMG4 (617550), SLC22A23 (611697), FAM50B (614686), PRPF4B (602338), ECI2 (608024), CDYL (603778), RPP40 (606117), LYRM4 (613311), FARS2 (611592), NRN1 (607409), F13A1 (134570), LY86 (605241), RREB1 (602209), SSR1 (600868), CAGE1 (608304), DSP (125647), BMP6 (112266), TXNDC5 (616412), BLOC1S5 (607289), EEF1E1 (609206), SLC35B3 (610845), HULC (612210), TFAP2A (107580), TFAP2A-AS2 (617136), GCNT2 (600429), PAK1IP1 (607811), TMEM14C (615318), MAK (154235), GCM2 (603716), SYCP2L (616799), ELOVL2 (611814), ERVFRD-1 (610524), NEDD9 (602265), ADTRP (614348), HIVEP1 (194540), EDN1 (131240), PHACTR1 (608723), TBC1D7 (612655), SIRT5 (604483), NOL7 (611533), RANBP9 (603854), MCUR1 (616952), CD83 (604534), JARID2 (601594), DTNBP1 (607145), MYLIP (610082), GMPR (139265), ATXN1 (601556), NUP153 (603948), KIF13A (605433), NHLRC1 (608072), TPMT (187680), KDM1B (613081), DEK (125264), ID4 (600581), MBOAT1 (611732), E2F3 (600427), CDKAL1 (611259), SOX4 (184430), CASC15 (616610), NBAT1 (616206), PRL (176760), NRSN1 (616630), DCDC2 (605755), KAAG1 (608211), GPLD1 (602515), ALDH5A1 (610045), KIAA0319 (609269), TDP2 (605764), ACOT13 (615652), GMNN (602842), RIPOR2 (611410), CARMIL1 (609593), SCGN (609202), HIST1H2AA (613499), HIST1H2BA (609904), SLC17A4 (604216), SLC17A1 (182308), SLC17A3 (611034), SLC17A2 (611049), HIST1H1A (142709), HIST1H3A (602810), HIST1H4A (602822), HIST1H4B (602829), HIST1H3B (602819), HIST1H2AB (602795), HIST1H2BB (602803), HIST1H3C (602812), HIST1H1C (142710), HFE (613609), HIST1H4C (602827), HIST1H1T (142712), HIST1H2BC (602847), HIST1H2AC (602794), HIST1H1E (142220), HIST1H2BD (602799), HIST1H2BE (602805), HIST1H4D (602823), HIST1H3D (602811), HIST1H2AD (602792), HIST1H2BF (602804), HIST1H4E (602830), HIST1H2BG (602798), HIST1H2AE (602786), HIST1H3E (602813), HIST1H1D (142210), HIST1H4F (602824), HIST1H4G (602832), HIST1H3F (602816), HIST1H2BH (602806), HIST1H3G (602815), HIST1H2BI (602807), HIST1H4H (602828), BTN3A2 (613594), BTN2A2 (613591), BTN3A1 (613593), BTN2A3P (613592), BTN3A3 (613595), BTN2A1 (613590), BTN1A1 (601610), ZNF322 (610847), HIST1H2BJ (615044), HIST1H2AG (615012), HIST1H2BK (615045), HIST1H4I (602833), HIST1H2AH (615013), PRSS16 (607169), ZNF184 (602277), HIST1H2BL (602800), HIST1H2AI (602787), HIST1H3H (602818), HIST1H2AJ (602791), HIST1H2BM (602802), HIST1H4J (602826), HIST1H4K (602825), HIST1H2AK (602788), HIST1H2BN (602801), HIST1H2AL (602793), HIST1H1B (142711), HIST1H3I (602814), HIST1H4L (602831), HIST1H3J (602817), HIST1H2AM (602796), HIST1H2BO (602808), ZNF165 (600834), ZKSCAN8 (602240), ZSCAN9 (602246), ZKSCAN4 (611643), ZSCAN26 (616474), ZSCAN31 (610794), ZKSCAN3 (612791), ZSCAN12 (603978), GPX6 (607913), GPX5 (603435), ZBED9 (615254), TRIM27 (602165), OR2J3 (615016), MAS1L (607235), UBD (606050), OR2H2 (600578), GABBR1 (603540), MOG (159465), ZFP57 (612192), HLA-F (143110), HLA-G (142871), HLA-A (142800), HCG9 (615797), ZNRD1ASP (615714), ZNRD1 (607525), PPP1R11 (606670), RNF39 (607524), TRIM31 (609316), TRIM40 (616976), TRIM10 (605701), TRIM26 (600830), TRIM39 (605700), RPP21 (612524), HLA-E (143010), GNL1 (143024), ABCF1 (603429), MIR877 (611619), PPP1R10 (603771), MRPS18B (611982), ATAT1 (615556), DHX16 (603405), PPP1R18 (610990), MDC1 (607593), TUBB (191130), FLOT1 (606998), IER3 (602996), DDR1 (600408), GTF2H4 (601760), VARS2 (612802), DPCR1 (613928), MUC21 (616991), MUC22 (613917), HCG22 (613918), C6orf15 (611401), PSORS1C1 (613525), CDSN (602593), PSORS1C2 (613526), CCHCR1 (605310), TCF19 (600912), POU5F1 (164177), HLA-C (142840), HLA-B (142830), MICA (600169), HCP5 (604676), MICB (602436), MCCD1 (609624), DDX39B (142560), ATP6V1G2 (606853), NFKBIL1 (601022), LTA (153440), TNF (191160), LTB (600978), LST1 (109170), NCR3 (611550), AIF1 (601833), PRRC2A (142580), BAG6 (142590), APOM (606907), GPANK1 (142610), CSNK2B (115441), LY6G5B (610433), LY6G5C (610434), ABHD16A (142620), LY6G6F (611404), LY6G6E (610437), LY6G6D (606038), LY6G6C (610435), MPIG6B (606520), DDAH2 (604744), CLIC1 (602872), MSH5 (603382), VWA7 (609693), VARS (192150), LSM2 (607282), HSPA1L (140559), HSPA1A (140550), HSPA1B (603012), C6orf48 (605447), NEU1 (608272), SLC44A4 (606107), EHMT2 (604599), C2 (613927), CFB (138470), NELFE (154040), SKIV2L (600478), DXO (605996), STK19 (604977), C4A (120810), C4B (120820), CYP21A2 (613815), TNXB (600985), ATF6B (600984), FKBPL (617076), PPT2 (603298), EGFL8 (609897), AGPAT1 (603099), RNF5 (602677), AGER (600214), PBX2 (176311), NOTCH4 (164951), BTNL2 (606000), HLA-DRA (142860), HLA-DRB5 (604776), HLA-DRB1 (142857), HLA-DQA1 (146880), HLA-DQB1 (604305), HLA-DQA2 (613503), HLA-DQB2 (615161), HLA-DOB (600629), TAP2 (170261), PSMB8 (177046), TAP1 (170260), PSMB9 (177045), HLA-DMB (142856), HLA-DMA (142855), BRD2 (601540), HLA-DOA (142930), HLA-DPA1 (142880), HLA-DPB1 (142858), COL11A2 (120290), RXRB (180246), SLC39A7 (601416), HSD17B8 (601417), MIR219A1 (611500), RING1 (602045), VPS52 (603443), RPS18 (180473), B3GALT4 (603095), WDR46 (611440), PFDN6 (605660), RGL2 (602306), TAPBP (601962), ZBTB22 (611439), DAXX (603186), KIFC1 (603763), PHF1 (602881), CUTA (616953), SYNGAP1 (603384), BAK1 (600516), GGNBP1 (609495), ITPR3 (147267), UQCC2 (614461), IP6K3 (606993), LEMD2 (616312), MLN (158270), GRM4 (604100), HMGA1 (600701), SMIM29 (611419), NUDT3 (609228), RPS10 (603632), PACSIN1 (606512), SPDEF (608144), C6orf106 (612217), SNRPC (603522), TAF11 (600772), ANKS1A (608994), TCP11 (186982), SCUBE3 (614708), ZNF76 (194549), DEF6 (610094), PPARD (600409), FANCE (613976), RPL10A (615660), TEAD3 (603170), TULP1 (602280), FKBP5 (602623), CLPS (120105), LHFPL5 (609427), SRPK1 (601939), SLC26A8 (608480), MAPK14 (600289), MAPK13 (602899), BRPF3 (616856), PNPLA1 (612121), ETV7 (605255), KCTD20 (615932), STK38 (606964), SRSF3 (603364), PANDAR (617179), CDKN1A (116899)	Cytoregions Not Set				false	arr[hg19] 6p25.3p21.2(204,908-36,667,267)x3	chr6:204908-36667267
H18011877.OSCHP	3.0	Gain	1	q21.2	825.935	19	28	NBPF25P, FAM231D, LOC388692, LOC100996741, FCGR1CP, RNVU1-19, PPIAL4A, PPIAL4C, LINC00623, LINC00869, LOC103091866, RNVU1-20, LOC101929798, HIST2H2BF, FCGR1A, HIST2H3D, HIST2H4A, HIST2H4B, HIST2H3A, HIST2H3C, HIST2H2AA3, HIST2H2AA4, HIST2H2BC, HIST2H2BE, HIST2H2AC, HIST2H2AB, BOLA1, SV2A	10	FCGR1CP (601503), FCGR1A (146760), HIST2H4A (142750), HIST2H3C (142780), HIST2H2AA3 (142720), HIST2H2BE (601831), HIST2H2AC (602797), HIST2H2AB (615014), BOLA1 (613181), SV2A (185860)	Cytoregions Not Set				false	arr[hg19] 1q21.2(149,050,189-149,876,124)x3	chr1:149050189-149876124
H18011877.OSCHP	3.0	Gain	2	q32.3	314.851	22	1	PCGEM1	1	PCGEM1 (605443)	Cytoregions Not Set				false	arr[hg19] 2q32.3(193,427,322-193,742,173)x3	chr2:193427322-193742173
H18011877.OSCHP	3.0	Gain	6	p21.2	20562.645	1526	222	PI16, MTCH1, FGD2, PIM1, TMEM217, TBC1D22B, RNF8, CMTR1, CCDC167, LINC02520, MIR4462, MDGA1, ZFAND3, BTBD9, BTBD9-AS1, GLO1, DNAH8, LOC100131047, GLP1R, SAYSD1, KCNK5, KCNK17, KCNK16, KIF6, DAAM2, LOC100505635, MOCS1, LINC00951, TDRG1, LRFN2, LOC101929555, UNC5CL, TSPO2, APOBEC2, OARD1, NFYA, ADCY10P1, TREML1, TREM2, TREML2, TREML3P, TREML4, TREML5P, TREM1, NCR2, LINC01276, FOXP4-AS1, FOXP4, MIR4641, MDFI, TFEB, PGC, FRS3, PRICKLE4, TOMM6, USP49, MED20, BYSL, CCND3, TAF8, C6orf132, GUCA1A, GUCA1B, MRPS10, TRERF1, UBR2, PRPH2, ATP6V0CP3, TBCC, BICRAL, LOC401261, RPL7L1, C6orf226, PTCRA, CNPY3, CNPY3-GNMT, GNMT, PEX6, PPP2R5D, MEA1, KLHDC3, RRP36, CUL7, MRPL2, KLC4, PTK7, SRF, CUL9, DNPH1, TTBK1, SLC22A7, CRIP3, ZNF318, ABCC10, MIR6780B, DLK2, TJAP1, LRRC73, YIPF3, POLR1C, XPO5, POLH, GTPBP2, MAD2L1BP, RSPH9, MRPS18A, VEGFA, LINC01512, LOC101929705, C6orf223, MRPL14, TMEM63B, CAPN11, MYMX, SLC29A1, HSP90AB1, SLC35B2, MIR4647, NFKBIE, TMEM151B, TCTE1, AARS2, SPATS1, CDC5L, MIR4642, LOC105375075, SUPT3H, MIR586, RUNX2, CLIC5, ENPP4, ENPP5, RCAN2, LOC101926915, LOC101926898, CYP39A1, SLC25A27, LOC101926934, TDRD6, PLA2G7, ANKRD66, MEP1A, ADGRF5, LOC101926962, ADGRF1, TNFRSF21, CD2AP, ADGRF2, ADGRF4, OPN5, PTCHD4, MUT, CENPQ, GLYATL3, C6orf141, RHAG, CRISP2, CRISP3, PGK2, LOC101927020, LOC101927048, CRISP1, DEFB133, DEFB114, DEFB113, DEFB110, DEFB112, TFAP2D, TFAP2B, PKHD1, LOC101927082, MIR206, LINCMD1, MIR133B, IL17A, IL17F, MCM3, PAQR8, EFHC1, TRAM2, TRAM2-AS1, LOC730101, TMEM14A, GSTA7P, GSTA2, GSTA1, GSTA5, GSTA3, GSTA4, ICK, FBXO9, GCM1, ELOVL5, MIR5685, RPS16P5, GCLC, LOC101927136, LINC01564, KLHL31, LRRC1, LOC101927189, MLIP-IT1, MLIP, MLIP-AS1, TINAG, FAM83B, HCRTR2, GFRAL, HMGCLL1, BMP5, COL21A1, DST, LOC101930010, BEND6, KIAA1586, ZNF451, LOC101927211, BAG2, RAB23, LOC100506188, PRIM2, MIR548U	144	MTCH1 (610449), FGD2 (605091), PIM1 (164960), TBC1D22B (616880), RNF8 (611685), CMTR1 (616189), MDGA1 (609626), ZFAND3 (607455), BTBD9 (611237), GLO1 (138750), DNAH8 (603337), GLP1R (138032), KCNK5 (603493), KCNK17 (607370), KCNK16 (607369), KIF6 (613919), DAAM2 (606627), MOCS1 (603707), TDRG1 (615676), LRFN2 (612808), UNC5CL (617464), APOBEC2 (604797), OARD1 (614393), NFYA (189903), TREML1 (609714), TREM2 (605086), TREML2 (609715), TREML3P (609716), TREML4 (614664), TREM1 (605085), NCR2 (604531), FOXP4 (608924), MDFI (604971), TFEB (600744), PGC (169740), FRS3 (607744), PRICKLE4 (611389), TOMM6 (616168), MED20 (612915), BYSL (603871), CCND3 (123834), TAF8 (609514), GUCA1A (600364), GUCA1B (602275), MRPS10 (611976), TRERF1 (610322), UBR2 (609134), PRPH2 (179605), TBCC (602971), RPL7L1 (617417), PTCRA (606817), CNPY3 (610774), GNMT (606628), PEX6 (601498), PPP2R5D (601646), MEA1 (143170), KLHDC3 (611248), RRP36 (613475), CUL7 (609577), MRPL2 (611822), PTK7 (601890), SRF (600589), CUL9 (607489), SLC22A7 (604995), ZNF318 (617512), ABCC10 (612509), TJAP1 (612658), YIPF3 (609775), POLR1C (610060), XPO5 (607845), POLH (603968), GTPBP2 (607434), RSPH9 (612648), MRPS18A (611981), VEGFA (192240), MRPL14 (611827), CAPN11 (604822), SLC29A1 (602193), HSP90AB1 (140572), SLC35B2 (610788), NFKBIE (604548), TCTE1 (186975), AARS2 (612035), CDC5L (602868), SUPT3H (602947), RUNX2 (600211), CLIC5 (607293), ENPP4 (617000), ENPP5 (617001), RCAN2 (604876), CYP39A1 (605994), SLC25A27 (613725), TDRD6 (611200), PLA2G7 (601690), MEP1A (600388), ADGRF1 (617430), TNFRSF21 (605732), CD2AP (604241), ADGRF4 (614268), OPN5 (609042), PTCHD4 (616908), MUT (609058), CENPQ (611506), GLYATL3 (614763), RHAG (180297), CRISP2 (187430), PGK2 (172270), CRISP1 (601193), DEFB114 (615243), TFAP2D (610161), TFAP2B (601601), PKHD1 (606702), MIR206 (611599), LINCMD1 (614933), MIR133B (610946), IL17A (603149), IL17F (606496), MCM3 (602693), PAQR8 (607780), EFHC1 (608815), TRAM2 (608485), TMEM14A (616870), GSTA2 (138360), GSTA1 (138359), GSTA5 (607605), GSTA3 (605449), GSTA4 (605450), ICK (612325), FBXO9 (609091), GCM1 (603715), ELOVL5 (611805), GCLC (606857), KLHL31 (610749), LRRC1 (608195), MLIP (614106), TINAG (606749), HCRTR2 (602393), BMP5 (112265), COL21A1 (610002), DST (113810), ZNF451 (615708), BAG2 (603882), RAB23 (606144), PRIM2 (176636)	Cytoregions Not Set				false	arr[hg19] 6p21.2p11.2(36,932,570-57,495,215)x3	chr6:36932570-57495215
H18011877.OSCHP	3.0	Gain	X	p22.33	2508.958	108	24	PLCXD1, GTPBP6, LINC00685, PPP2R3B, SHOX, CRLF2, CSF2RA, MIR3690, IL3RA, SLC25A6, LINC00106, ASMTL-AS1, ASMTL, P2RY8, AKAP17A, ASMT, DHRSX, ZBED1, MIR6089, CD99P1, LINC00102, CD99, XG, XGY2	24	PLCXD1 (300974), GTPBP6 (300124), PPP2R3B (300339), SHOX (400020), SHOX (312865), CRLF2 (400023), CRLF2 (300357), CSF2RA (425000), CSF2RA (306250), IL3RA (308385), IL3RA (430000), SLC25A6 (300151), SLC25A6 (403000), ASMTL (300162), ASMTL (400011), P2RY8 (300525), AKAP17A (465000), AKAP17A (312095), ASMT (402500), ASMT (300015), ZBED1 (300178), CD99 (313470), CD99 (450000), XG (300879)	Cytoregions Not Set				false	arr[hg19] Xp22.33 or Yp11.32p11.31(177,941-2,686,899 or 127,941-2,636,899)x3	chrX:177941-2686899
H18011877.OSCHP	3.0	Gain	17	q23.2	346.527	28	2	PPM1D, BCAS3	2	PPM1D (605100), BCAS3 (607470)	Cytoregions Not Set				false	arr[hg19] 17q23.2(58,728,042-59,074,569)x3	chr17:58728042-59074569
