File	CN State	Type	Chromosome	Cytoband Start	Size (kbp)	Marker Count	Gene Count	Genes	OMIM ® Genes Count	OMIM ® Genes	CytoRegions	Call	Segment Interpretation	Curation By	Materially Modified Segment	Microarray Nomenclature	Full Location
H18013484.OSCHP	14.0	Gain	16	p13.12	805.862	62	2	SHISA9, ERCC4	2	SHISA9 (613346), ERCC4 (133520)	Cytoregions Not Set				false	arr[hg19] 16p13.12(13,232,312-14,038,174)x14	chr16:13232312-14038174
H18013484.OSCHP	8.0	Gain	16	p13.12	1560.147	89	47	ERCC4, LINC02185, LINC02186, MKL2, MIR193BHG, MIR193B, MIR365A, LINC02130, PARN, BFAR, PLA2G10, NPIPA2, NPIPA3, ABCC6P2, NOMO1, MIR3179-2, MIR3179-4, MIR3179-3, MIR3179-1, MIR3670-2, MIR3670-1, MIR3670-3, MIR3670-4, MIR3180-3, MIR3180-1, MIR3180-2, PKD1P3-NPIPA1, LOC100288162, MIR6511A2, MIR6511A3, MIR6511A1, MIR6511A4, MIR6770-2, MIR6770-3, MIR6770-1, NPIPA1, PDXDC1, NTAN1, RRN3, LOC100505915, PKD1P6-NPIPP1, MIR6511B1, MIR6511B2, MIR3180-4, NPIPA5, MPV17L, C16orf45	11	ERCC4 (133520), MKL2 (609463), MIR193B (614734), MIR365A (614735), PARN (604212), PLA2G10 (603603), NOMO1 (609157), NPIPA1 (606406), PDXDC1 (614244), NTAN1 (615367), RRN3 (605121)	Cytoregions Not Set				false	arr[hg19] 16p13.12p13.11(14,041,957-15,602,104)x8	chr16:14041957-15602104
H18013484.OSCHP	7.0	Gain	16	p13.11	2145.186	163	35	C16orf45, MARF1, MIR6506, NDE1, MIR484, MYH11, FOPNL, ABCC1, ABCC6, NOMO3, MIR3179-4, MIR3179-1, MIR3179-3, MIR3179-2, MIR3670-2, MIR3670-3, MIR3670-4, MIR3670-1, MIR3180-1, MIR3180-3, MIR3180-2, PKD1P4-NPIPA8, PKD1P1, LOC100288162, MIR6511A4, MIR6511A1, MIR6511A2, MIR6511A3, MIR6770-3, MIR6770-2, MIR6770-1, NPIPA8, NPIPA7, XYLT1, LOC102723692	8	MARF1 (614593), NDE1 (609449), MYH11 (160745), FOPNL (617149), ABCC1 (158343), ABCC6 (603234), NOMO3 (609159), XYLT1 (608124)	Cytoregions Not Set				false	arr[hg19] 16p13.11p12.3(15,679,731-17,824,917)x7	chr16:15679731-17824917
H18013484.OSCHP	5.0	Gain	13	q32.3	0.795	2	0		0		Cytoregions Not Set				false	arr[hg19] 13q32.3(100,240,733-100,241,528)x5	chr13:100240733-100241528
H18013484.OSCHP	5.0	Gain	16	p12.3	417.038	37	0		0		Cytoregions Not Set				false	arr[hg19] 16p12.3(17,850,111-18,267,149)x5	chr16:17850111-18267149
H18013484.OSCHP	4.0	Gain	15	q25.1	234.05	82	6	IREB2, HYKK, PSMA4, CHRNA5, CHRNA3, CHRNB4	6	IREB2 (147582), HYKK (614681), PSMA4 (176846), CHRNA5 (118505), CHRNA3 (118503), CHRNB4 (118509)	Cytoregions Not Set				false	arr[hg19] 15q25.1(78,730,312-78,964,362)x4	chr15:78730312-78964362
H18013484.OSCHP	4.0	Gain	8	p11.22	1222.346	82	12	TACC1, PLEKHA2, HTRA4, TM2D2, ADAM9, SNORD38D, ADAM32, ADAM5, ADAM3A, LOC100130964, ADAM18, ADAM2	6	TACC1 (605301), PLEKHA2 (607773), HTRA4 (610700), TM2D2 (610081), ADAM9 (602713), ADAM2 (601533)	Cytoregions Not Set				false	arr[hg19] 8p11.22p11.21(38,498,636-39,720,982)x4	chr8:38498636-39720982
H18013484.OSCHP	3.0	Gain	11	p13	133.356	18	3	FBXO3, FBXO3-AS1, LMO2	2	FBXO3 (609089), LMO2 (180385)	Cytoregions Not Set				false	arr[hg19] 11p13(33,770,824-33,904,180)x3	chr11:33770824-33904180
H18013484.OSCHP	3.0	Gain	12	p11.23	7330.105	513	40	ARNTL2, ARNTL2-AS1, SMCO2, PPFIBP1, REP15, MRPS35, MANSC4, KLHL42, PTHLH, CCDC91, FAR2, LOC100506606, ERGIC2, OVCH1-AS1, OVCH1, TMTC1, IPO8, CAPRIN2, LOC645485, LINC00941, TSPAN11, DDX11-AS1, DDX11, FAM60A, FLJ13224, LINC02387, DENND5B, DENND5B-AS1, ETFBKMT, AMN1, H3F3C, LINC02422, KIAA1551, BICD1, FGD4, DNM1L, YARS2, PKP2, SYT10, ALG10	22	ARNTL2 (614517), PPFIBP1 (603141), REP15 (610848), MRPS35 (611995), PTHLH (168470), CCDC91 (617366), FAR2 (616156), ERGIC2 (612236), TMTC1 (615855), IPO8 (605600), CAPRIN2 (610375), DDX11 (601150), SINHCAF (615027), DENND5B (617279), ETFBKMT (615256), H3F3C (616134), BICD1 (602204), FGD4 (611104), DNM1L (603850), YARS2 (610957), PKP2 (602861), ALG10 (603313)	Cytoregions Not Set				false	arr[hg19] 12p11.23p11.1(27,498,106-34,828,211)x3	chr12:27498106-34828211
H18013484.OSCHP	3.0	Gain	13	q12.2	450.554	75	8	POLR1D, GSX1, PLUT, PDX1, LINC00543, CDX2, URAD, FLT3	6	POLR1D (613715), GSX1 (616542), PDX1 (600733), CDX2 (600297), URAD (615804), FLT3 (136351)	Cytoregions Not Set				false	arr[hg19] 13q12.2(28,211,579-28,662,133)x3	chr13:28211579-28662133
H18013484.OSCHP	3.0	Gain	15	q22.31	415.777	29	7	DAPK2, LOC101928988, FAM96A, SNX1, SNX22, PPIB, CSNK1G1	4	DAPK2 (616567), SNX1 (601272), PPIB (123841), CSNK1G1 (606274)	Cytoregions Not Set				false	arr[hg19] 15q22.31(64,219,107-64,634,884)x3	chr15:64219107-64634884
H18013484.OSCHP	3.0	Gain	15	q24.3	1982.251	131	22	SCAPER, MIR3713, RCN2, PSTPIP1, TSPAN3, PEAK1, LINC00597, HMG20A, LOC101929457, LINGO1, LINGO1-AS1, LINGO1-AS2, LOC645752, LOC91450, TBC1D2B, SH2D7, CIB2, IDH3A, ACSBG1, DNAJA4, WDR61, CRABP1	12	SCAPER (611611), RCN2 (602584), PSTPIP1 (606347), TSPAN3 (613134), PEAK1 (614248), HMG20A (605534), LINGO1 (609791), CIB2 (605564), IDH3A (601149), ACSBG1 (614362), WDR61 (609540), CRABP1 (180230)	Cytoregions Not Set				false	arr[hg19] 15q24.3q25.1(76,726,464-78,708,715)x3	chr15:76726464-78708715
H18013484.OSCHP	3.0	Gain	15	q25.1	23431.452	1857	232	LOC646938, ADAMTS7, MORF4L1, CTSH, RASGRF1, ANKRD34C-AS1, MIR184, ANKRD34C, TMED3, KIAA1024, MTHFS, ST20-MTHFS, ST20, ST20-AS1, BCL2A1, ZFAND6, FAH, CTXND1, LINC01314, LINC00927, ARNT2, LOC101929586, MIR5572, ABHD17C, CEMIP, MIR549A, MESD, MIR4514, TLNRD1, CFAP161, IL16, STARD5, TMC3-AS1, TMC3, MEX3B, LINC01583, EFL1, SAXO2, ADAMTS7P1, GOLGA6L10, UBE2Q2P2, GOLGA6L9, GOLGA2P10, GOLGA6L17P, RPS17, LOC727751, LOC102724034, CPEB1, CPEB1-AS1, AP3B2, LOC338963, ACTG1P17, SNHG21, FSD2, SCARNA15, WHAMM, HOMER2, FAM103A1, C15orf40, BTBD1, MIR4515, TM6SF1, HDGFL3, BNC1, SH3GL3, ADAMTSL3, EFTUD1P1, UBE2Q2L, LOC440300, GOLGA2P7, LOC642423, GOLGA6L4, LOC103171574, DNM1P41, GOLGA6L5P, UBE2Q2P1, LINC00933, ZSCAN2, SCAND2P, WDR73, NMB, SEC11A, ZNF592, ALPK3, SLC28A1, PDE8A, GOLGA6L3, MIR7706, AKAP13, LOC101929679, KLHL25, MIR1276, MIR548AP, AGBL1, LINC01584, AGBL1-AS1, LOC105370954, LOC102724452, LINC00052, NTRK3, NTRK3-AS1, MRPL46, MRPS11, DET1, LINC01586, MIR1179, MIR7-2, MIR3529, AEN, ISG20, ACAN, HAPLN3, MFGE8, ABHD2, RLBP1, FANCI, POLG, MIR6766, MIR9-3HG, MIR9-3, RHCG, LINC00928, TICRR, KIF7, PLIN1, PEX11A, WDR93, MESP1, MESP2, ANPEP, AP3S2, C15orf38-AP3S2, MIR5094, MIR5009, ARPIN, ZNF710, MIR3174, ZNF710-AS1, IDH2, SEMA4B, CIB1, GDPGP1, TTLL13P, NGRN, GABARAPL3, ZNF774, IQGAP1, CRTC3, CRTC3-AS1, LINC01585, BLM, FURIN, FES, MAN2A2, UNC45A, HDDC3, RCCD1, PRC1, PRC1-AS1, VPS33B, LOC101926911, SV2B, CRAT37, SLCO3A1, ST8SIA2, LOC104613533, C15orf32, LINC00930, FAM174B, ASB9P1, LINC01578, CHD2, MIR3175, RGMA, LINC02207, LINC01579, LINC01580, LINC01581, MCTP2, LOC440311, LINC01197, LINC00924, NR2F2-AS1, NR2F2, MIR1469, SPATA8-AS1, SPATA8, LINC02254, LOC101927310, LINC00923, ARRDC4, LINC02251, LINC01582, LINC02351, FAM169B, IRAIN, IGF1R, MIR4714, PGPEP1L, LUNAR1, SYNM, TTC23, LRRC28, HSP90B2P, MEF2A, LYSMD4, DNM1P46, LOC400464, ADAMTS17, SPATA41, CERS3-AS1, CERS3, PRKXP1, LOC102723335, LINS1, ASB7, ALDH1A3, LOC101927751, LRRK1, CHSY1, SELENOS, SNRPA1, PCSK6, LOC100507472, PCSK6-AS1, LINC02348, TM2D3, TARSL2, LOC100128108, OR4F6, OR4F15, OR4F13P	97	ADAMTS7 (605009), MORF4L1 (607303), CTSH (116820), RASGRF1 (606600), MIR184 (613146), MTHFS (604197), BCL2A1 (601056), ZFAND6 (610183), FAH (613871), ARNT2 (606036), CEMIP (608366), MESD (607783), TLNRD1 (615466), IL16 (603035), STARD5 (607050), TMC3 (617196), MEX3B (611008), EFL1 (617538), RPS17 (180472), CPEB1 (607342), AP3B2 (602166), SCARNA15 (612675), WHAMM (612393), HOMER2 (604799), FAM103A1 (614547), BTBD1 (608530), TM6SF1 (606562), HDGFL3 (616643), BNC1 (601930), SH3GL3 (603362), ADAMTSL3 (609199), SCAND2P (610417), WDR73 (616144), NMB (162340), ZNF592 (613624), SLC28A1 (606207), PDE8A (602972), AKAP13 (604686), AGBL1 (615496), NTRK3 (191316), MRPL46 (611851), MRPS11 (611977), DET1 (608727), AEN (610177), ISG20 (604533), ACAN (155760), MFGE8 (602281), ABHD2 (612196), RLBP1 (180090), FANCI (611360), POLG (174763), MIR9-3 (611188), RHCG (605381), TICRR (613298), KIF7 (611254), PLIN1 (170290), PEX11A (603866), MESP1 (608689), MESP2 (605195), ANPEP (151530), AP3S2 (602416), ARPIN (615543), IDH2 (147650), SEMA4B (617029), CIB1 (602293), NGRN (616718), IQGAP1 (603379), CRTC3 (608986), BLM (604610), FURIN (136950), FES (190030), MAN2A2 (600988), UNC45A (611219), PRC1 (603484), VPS33B (608552), SV2B (185861), SLCO3A1 (612435), ST8SIA2 (602546), CHD2 (602119), RGMA (607362), MCTP2 (616297), NR2F2 (107773), SPATA8 (613948), IGF1R (147370), SYNM (606087), MEF2A (600660), ADAMTS17 (607511), CERS3 (615276), LINS1 (610350), ASB7 (615052), ALDH1A3 (600463), LRRK1 (610986), CHSY1 (608183), SELENOS (607918), SNRPA1 (603521), PCSK6 (167405), TM2D3 (610014)	Cytoregions Not Set				false	arr[hg19] 15q25.1q26.3(78,965,865-102,397,317)x3	chr15:78965865-102397317
H18013484.OSCHP	3.0	Gain	16	p11.2	3611.299	121	21	CLUHP3, ZNF720, VN1R3, ZNF267, LOC102723753, HERC2P4, TP53TG3D, LOC390705, TP53TG3E, TP53TG3F, TP53TG3, TP53TG3B, TP53TG3C, SLC6A10P, ENPP7P13, LINC00273, UBE2MP1, LINC01566, FRG2DP, TP53TG3HP, LINC02167	2	ZNF267 (604752), TP53TG3 (617482)	Cytoregions Not Set				false	arr[hg19] 16p11.2p11.1(31,660,426-35,271,725)x3	chr16:31660426-35271725
