File	CN State	Type	Chromosome	Cytoband Start	Size (kbp)	Marker Count	Gene Count	Genes	OMIM ® Genes Count	OMIM ® Genes	CytoRegions	Call	Segment Interpretation	Curation By	Materially Modified Segment	Microarray Nomenclature	Full Location
H18011103_adjusted.RC.OSCHP	3.33	Gain	3	p21.31	155.403	18	2	IP6K2, PRKAR2A	2	IP6K2 (606992), PRKAR2A (176910)	Cytoregions Not Set				false	arr[hg19] 3p21.31(48,727,111-48,882,514)x3-4	chr3:48727111-48882514
H18011103_adjusted.RC.OSCHP	3.33	Gain	5	p11	3349.3	19	0		0		Cytoregions Not Set				false	arr[hg19] 5p11q11.1(46,212,991-49,562,291)x3-4	chr5:46212991-49562291
H18011103_adjusted.RC.OSCHP	3.0	Gain	17	q21.31	57.893	57	1	BRCA1	1	BRCA1 (113705)	Cytoregions Not Set				false	arr[hg19] 17q21.31(41,206,096-41,263,989)x3	chr17:41206096-41263989
H18011103_adjusted.RC.OSCHP	3.0	Gain	6	p22.3	345.799	21	2	LINC00581, SOX4	1	SOX4 (184430)	Cytoregions Not Set				false	arr[hg19] 6p22.3(21,256,118-21,601,917)x3	chr6:21256118-21601917
H18011103_adjusted.RC.OSCHP	3.0	Gain	12	p11.1	3742.267	44	0		0		Cytoregions Not Set				false	arr[hg19] 12p11.1q12(34,673,872-38,416,139)x3	chr12:34673872-38416139
H18011103_adjusted.RC.OSCHP	2.67	Gain	6	p22.3	3911.149	260	22	CASC15, NBAT1, PRL, HDGFL1, LOC105374972, NRSN1, DCDC2, KAAG1, MRS2, GPLD1, ALDH5A1, KIAA0319, TDP2, ACOT13, C6orf62, GMNN, C6orf229, RIPOR2, CMAHP, LOC101928663, CARMIL1, SCGN	15	CASC15 (616610), NBAT1 (616206), PRL (176760), NRSN1 (616630), DCDC2 (605755), KAAG1 (608211), GPLD1 (602515), ALDH5A1 (610045), KIAA0319 (609269), TDP2 (605764), ACOT13 (615652), GMNN (602842), RIPOR2 (611410), CARMIL1 (609593), SCGN (609202)	Cytoregions Not Set				false	arr[hg19] 6p22.3p22.2(21,753,892-25,665,041)x2-3	chr6:21753892-25665041
H18011103_adjusted.RC.OSCHP	2.67	Gain	6	p23	3878.469	281	18	CD83, LINC01108, JARID2, JARID2-AS1, DTNBP1, MYLIP, MIR4639, GMPR, ATXN1, LOC101928433, STMND1, RBM24, CAP2, LOC101928491, FAM8A1, NUP153, LOC105374952, KIF13A	8	CD83 (604534), JARID2 (601594), DTNBP1 (607145), MYLIP (610082), GMPR (139265), ATXN1 (601556), NUP153 (603948), KIF13A (605433)	Cytoregions Not Set				false	arr[hg19] 6p23p22.3(14,075,512-17,953,981)x2-3	chr6:14075512-17953981
H18011103_adjusted.RC.OSCHP	2.67	Gain	20	q11.23	257.427	18	8	DLGAP4-AS1, TGIF2, TGIF2-C20orf24, C20orf24, SLA2, NDRG3, DSN1, SOGA1	4	TGIF2 (607294), SLA2 (606577), NDRG3 (605273), DSN1 (609175)	Cytoregions Not Set				false	arr[hg19] 20q11.23(35,187,701-35,445,128)x2-3	chr20:35187701-35445128
H18011103_adjusted.RC.OSCHP	2.67	Gain	17	q12	399.509	62	6	FBXL20, MED1, CDK12, NEUROD2, PPP1R1B, STARD3	6	FBXL20 (609086), MED1 (604311), CDK12 (615514), NEUROD2 (601725), PPP1R1B (604399), STARD3 (607048)	Cytoregions Not Set				false	arr[hg19] 17q12(37,421,766-37,821,275)x2-3	chr17:37421766-37821275
H18011103_adjusted.RC.OSCHP	2.67	Gain	6	p21.33	364.442	46	15	FLOT1, IER3, HCG20, LINC00243, LOC105375014, DDR1, MIR4640, GTF2H4, VARS2, SFTA2, DPCR1, HCG21, MUC21, MUC22, HCG22	9	FLOT1 (606998), IER3 (602996), DDR1 (600408), GTF2H4 (601760), VARS2 (612802), DPCR1 (613928), MUC21 (616991), MUC22 (613917), HCG22 (613918)	Cytoregions Not Set				false	arr[hg19] 6p21.33(30,693,815-31,058,257)x2-3	chr6:30693815-31058257
H18011103_adjusted.RC.OSCHP	2.67	Gain	6	p22.3	3084.679	264	11	KDM1B, DEK, RNF144B, MIR548A1, LOC101928519, LOC105374960, LOC100506885, ID4, MBOAT1, E2F3, CDKAL1	6	KDM1B (613081), DEK (125264), ID4 (600581), MBOAT1 (611732), E2F3 (600427), CDKAL1 (611259)	Cytoregions Not Set				false	arr[hg19] 6p22.3(18,168,481-21,253,160)x2-3	chr6:18168481-21253160
H18011103_adjusted.RC.OSCHP	2.67	Gain	6	p21.1	6792.15	468	60	LINC01512, LOC101929705, C6orf223, MRPL14, TMEM63B, CAPN11, MYMX, SLC29A1, HSP90AB1, SLC35B2, MIR4647, NFKBIE, TMEM151B, TCTE1, AARS2, SPATS1, CDC5L, MIR4642, LOC105375075, SUPT3H, MIR586, RUNX2, CLIC5, ENPP4, ENPP5, RCAN2, LOC101926915, LOC101926898, CYP39A1, SLC25A27, LOC101926934, TDRD6, PLA2G7, ANKRD66, MEP1A, ADGRF5, LOC101926962, ADGRF1, TNFRSF21, CD2AP, ADGRF2, ADGRF4, OPN5, PTCHD4, MUT, CENPQ, GLYATL3, C6orf141, RHAG, CRISP2, CRISP3, PGK2, LOC101927020, LOC101927048, CRISP1, DEFB133, DEFB114, DEFB113, DEFB110, DEFB112	34	MRPL14 (611827), CAPN11 (604822), SLC29A1 (602193), HSP90AB1 (140572), SLC35B2 (610788), NFKBIE (604548), TCTE1 (186975), AARS2 (612035), CDC5L (602868), SUPT3H (602947), RUNX2 (600211), CLIC5 (607293), ENPP4 (617000), ENPP5 (617001), RCAN2 (604876), CYP39A1 (605994), SLC25A27 (613725), TDRD6 (611200), PLA2G7 (601690), MEP1A (600388), ADGRF1 (617430), TNFRSF21 (605732), CD2AP (604241), ADGRF4 (614268), OPN5 (609042), PTCHD4 (616908), MUT (609058), CENPQ (611506), GLYATL3 (614763), RHAG (180297), CRISP2 (187430), PGK2 (172270), CRISP1 (601193), DEFB114 (615243)	Cytoregions Not Set				false	arr[hg19] 6p21.1p12.3(43,874,818-50,666,968)x2-3	chr6:43874818-50666968
H18011103_adjusted.RC.OSCHP	2.67	Gain	15	q24.3	295.857	21	6	LOC91450, TBC1D2B, SH2D7, CIB2, IDH3A, ACSBG1	3	CIB2 (605564), IDH3A (601149), ACSBG1 (614362)	Cytoregions Not Set				false	arr[hg19] 15q24.3q25.1(78,231,396-78,527,253)x2-3	chr15:78231396-78527253
H18011103_adjusted.RC.OSCHP	2.67	Gain	20	p12.1	29.844	19	2	MACROD2, LOC613266	1	MACROD2 (611567)	Cytoregions Not Set				false	arr[hg19] 20p12.1(15,925,682-15,955,526)x2-3	chr20:15925682-15955526
H18011103_adjusted.RC.OSCHP	2.67	Gain	3	p21.1	266.372	19	3	SFMBT1, RFT1, PRKCD	3	SFMBT1 (607319), RFT1 (611908), PRKCD (176977)	Cytoregions Not Set				false	arr[hg19] 3p21.1(52,953,843-53,220,215)x2-3	chr3:52953843-53220215
H18011103_adjusted.RC.OSCHP	2.33	Gain	6	p21.32	3133.494	270	59	BAK1, GGNBP1, LINC00336, ITPR3, LOC101929188, UQCC2, MIR3934, IP6K3, LEMD2, MLN, LINC01016, MIR7159, MIR1275, GRM4, HMGA1, MIR6835, SMIM29, NUDT3, RPS10-NUDT3, RPS10, PACSIN1, SPDEF, C6orf106, LOC101929243, SNRPC, UHRF1BP1, TAF11, ANKS1A, TCP11, SCUBE3, ZNF76, DEF6, PPARD, FANCE, RPL10A, MIR7111, TEAD3, TULP1, FKBP5, MIR5690, LOC285847, ARMC12, CLPSL2, CLPSL1, CLPS, LHFPL5, SRPK1, SLC26A8, MAPK14, MAPK13, BRPF3, PNPLA1, C6orf222, ETV7, PXT1, KCTD20, STK38, SRSF3, MIR3925	40	BAK1 (600516), GGNBP1 (609495), ITPR3 (147267), UQCC2 (614461), IP6K3 (606993), LEMD2 (616312), MLN (158270), GRM4 (604100), HMGA1 (600701), SMIM29 (611419), NUDT3 (609228), RPS10 (603632), PACSIN1 (606512), SPDEF (608144), C6orf106 (612217), SNRPC (603522), TAF11 (600772), ANKS1A (608994), TCP11 (186982), SCUBE3 (614708), ZNF76 (194549), DEF6 (610094), PPARD (600409), FANCE (613976), RPL10A (615660), TEAD3 (603170), TULP1 (602280), FKBP5 (602623), CLPS (120105), LHFPL5 (609427), SRPK1 (601939), SLC26A8 (608480), MAPK14 (600289), MAPK13 (602899), BRPF3 (616856), PNPLA1 (612121), ETV7 (605255), KCTD20 (615932), STK38 (606964), SRSF3 (603364)	Cytoregions Not Set				false	arr[hg19] 6p21.32p21.31(33,458,733-36,592,227)x2-3	chr6:33458733-36592227
H18011103_adjusted.RC.OSCHP	2.33	Gain	21	q22.2	2268.104	163	25	BRWD1, BRWD1-IT2, BRWD1-AS1, HMGN1, WRB, WRB-SH3BGR, LCA5L, SH3BGR, MIR6508, B3GALT5-AS1, B3GALT5, IGSF5, PCP4, DSCAM, MIR4760, DSCAM-AS1, DSCAM-IT1, LINC00323, MIR3197, BACE2, PLAC4, FAM3B, MX2, MX1, TMPRSS2	13	HMGN1 (163920), WRB (602915), SH3BGR (602230), B3GALT5 (604066), IGSF5 (610638), PCP4 (601629), DSCAM (602523), BACE2 (605668), PLAC4 (613770), FAM3B (608617), MX2 (147890), MX1 (147150), TMPRSS2 (602060)	Cytoregions Not Set				false	arr[hg19] 21q22.2q22.3(40,628,724-42,896,828)x2-3	chr21:40628724-42896828
