File	CN State	Type	Chromosome	Cytoband Start	Size (kbp)	Marker Count	Gene Count	Genes	OMIM ® Genes Count	OMIM ® Genes	CytoRegions	Call	Segment Interpretation	Curation By	Materially Modified Segment	Microarray Nomenclature	Full Location
H18009036.OSCHP	3.0	Gain	10	q11.22	614.687	31	12	NPY4R, NPY4R2, LINC00842, HNRNPA1P33, ANXA8, FAM25C, FAM25G, AGAP9, BMS1P6, FAM35DP, ANTXRLP1, ANTXRL	1	NPY4R (601790)	Cytoregions Not Set				false	arr[hg19] 10q11.22(47,087,473-47,702,160)x3	chr10:47087473-47702160
H18009036.OSCHP	3.0	Gain	9	q34.11	209.753	18	13	STXBP1, MIR3911, CFAP157, PTRH1, TTC16, TOR2A, SH2D3C, MIR3960, MIR2861, CDK9, FPGS, ENG, LOC102723566	7	STXBP1 (602926), TOR2A (608052), SH2D3C (604722), MIR2861 (613405), CDK9 (603251), FPGS (136510), ENG (131195)	Cytoregions Not Set				false	arr[hg19] 9q34.11(130,380,100-130,589,853)x3	chr9:130380100-130589853
H18009036.OSCHP	3.0	Gain	3	p21.31	198.063	22	10	NME6, SPINK8, MIR2115, FBXW12, PLXNB1, CCDC51, TMA7, ATRIP, TREX1, SHISA5	7	NME6 (608294), FBXW12 (609075), PLXNB1 (601053), TMA7 (615808), ATRIP (606605), TREX1 (606609), SHISA5 (607290)	Cytoregions Not Set				false	arr[hg19] 3p21.31(48,339,359-48,537,422)x3	chr3:48339359-48537422
H18009036.OSCHP	1.5	Loss	10	q22.2	301.472	19	3	LRMDA, MIR606, LOC105378367	1	LRMDA (614537)	Cytoregions Not Set				false	arr[hg19] 10q22.2(77,231,474-77,532,946)x1-2	chr10:77231474-77532946
H18009036.OSCHP	1.5	Loss	19	q13.2	19.055	21	1	AKT2	1	AKT2 (164731)	Cytoregions Not Set				false	arr[hg19] 19q13.2(40,753,000-40,772,055)x1-2	chr19:40753000-40772055
H18009036.OSCHP		LOH	16	p11.2	4753.63	197	76	ITGAL, ZNF768, ZNF747, ZNF764, ZNF688, ZNF785, ZNF689, PRR14, FBRS, LOC730183, SRCAP, SNORA30, TMEM265, PHKG2, CCDC189, RNF40, ZNF629, BCL7C, MIR4519, MIR762HG, MIR762, CTF1, FBXL19-AS1, FBXL19, ORAI3, SETD1A, HSD3B7, STX1B, STX4, ZNF668, ZNF646, PRSS53, VKORC1, BCKDK, KAT8, PRSS8, PRSS36, FUS, PYCARD, PYCARD-AS1, TRIM72, PYDC1, ITGAM, ITGAX, ITGAD, COX6A2, ZNF843, ARMC5, TGFB1I1, SLC5A2, C16orf58, AHSP, LINC02190, FRG2KP, YBX3P1, CLUHP3, ZNF720, VN1R3, ZNF267, LOC102723753, HERC2P4, TP53TG3D, LOC390705, TP53TG3E, TP53TG3F, TP53TG3B, TP53TG3, TP53TG3C, SLC6A10P, ENPP7P13, LINC00273, UBE2MP1, LINC01566, FRG2DP, TP53TG3HP, LINC02167	35	ITGAL (153370), PRR14 (617423), FBRS (608601), SRCAP (611421), PHKG2 (172471), RNF40 (607700), BCL7C (605847), CTF1 (600435), FBXL19 (609085), ORAI3 (610930), SETD1A (611052), HSD3B7 (607764), STX1B (601485), STX4 (186591), ZNF668 (617103), PRSS53 (610561), VKORC1 (608547), BCKDK (614901), KAT8 (609912), PRSS8 (600823), PRSS36 (610560), FUS (137070), PYCARD (606838), TRIM72 (613288), PYDC1 (615700), ITGAM (120980), ITGAX (151510), ITGAD (602453), COX6A2 (602009), ARMC5 (615549), TGFB1I1 (602353), SLC5A2 (182381), AHSP (605821), ZNF267 (604752), TP53TG3 (617482)	Cytoregions Not Set				false	arr[hg19] 16p11.2p11.1(30,518,095-35,271,725) hmz	chr16:30518095-35271725
H18009036.OSCHP		LOH	13	q14.2	3546.389	407	44	LINC00441, RB1, LPAR6, RCBTB2, LINC00462, CYSLTR2, FNDC3A, MLNR, LOC105370203, CDADC1, CAB39L, SETDB2, SETDB2-PHF11, PHF11, RCBTB1, ARL11, EBPL, KPNA3, CTAGE10P, SPRYD7, DLEU2, MIR3613, TRIM13, KCNRG, MIR16-1, MIR15A, DLEU1, ST13P4, DLEU1-AS1, DLEU7, DLEU7-AS1, RNASEH2B-AS1, RNASEH2B, GUCY1B2, C13orf42, FAM124A, SERPINE3, MIR5693, INTS6, INTS6-AS1, MIR4703, WDFY2, DHRS12, LINC00282	25	RB1 (614041), LPAR6 (609239), RCBTB2 (603524), CYSLTR2 (605666), FNDC3A (615794), MLNR (602885), CAB39L (612175), SETDB2 (607865), PHF11 (607796), RCBTB1 (607867), ARL11 (609351), EBPL (617335), KPNA3 (601892), SPRYD7 (607866), DLEU2 (605766), TRIM13 (605661), KCNRG (607947), MIR16-1 (609704), MIR15A (609703), DLEU1 (605765), RNASEH2B (610326), GUCY1B2 (603695), INTS6 (604331), WDFY2 (610418), DHRS12 (616163)	Cytoregions Not Set				false	arr[hg19] 13q14.2q14.3(48,873,723-52,420,112) hmz	chr13:48873723-52420112
H18009036.OSCHP		LOH	3	p21.31	3159.2	272	99	TMIE, PRSS50, PRSS46, PRSS45, PRSS42, MYL3, PTH1R, CCDC12, NBEAL2, NRADDP, SETD2, KIF9-AS1, KIF9, SNORD13J, KLHL18, PTPN23, SCAP, ELP6, CSPG5, SMARCC1, SNORD146, DHX30, MIR1226, MAP4, CDC25A, MIR4443, CAMP, ZNF589, FCF1P2, NME6, SPINK8, MIR2115, FBXW12, PLXNB1, CCDC51, TMA7, ATRIP, TREX1, SHISA5, PFKFB4, MIR6823, UCN2, COL7A1, MIR711, UQCRC1, SNORA94, TMEM89, SLC26A6, MIR6824, CELSR3, MIR4793, CELSR3-AS1, NCKIPSD, IP6K2, PRKAR2A, PRKAR2A-AS1, SLC25A20, ARIH2OS, ARIH2, P4HTM, WDR6, DALRD3, MIR425, NDUFAF3, MIR191, IMPDH2, QRICH1, QARS, MIR6890, USP19, LAMB2, LAMB2P1, CCDC71, KLHDC8B, C3orf84, CCDC36, C3orf62, MIR4271, USP4, GPX1, RHOA, TCTA, AMT, NICN1, DAG1, BSN-AS2, BSN, APEH, MST1, RNF123, AMIGO3, GMPPB, IP6K1, CDHR4, FAM212A, UBA7, MIR5193, TRAIP, CAMKV	63	TMIE (607237), PRSS50 (607950), MYL3 (160790), PTH1R (168468), NBEAL2 (614169), SETD2 (612778), KIF9 (607910), PTPN23 (606584), SCAP (601510), ELP6 (615020), CSPG5 (606775), SMARCC1 (601732), DHX30 (616423), MAP4 (157132), CDC25A (116947), CAMP (600474), ZNF589 (616702), NME6 (608294), FBXW12 (609075), PLXNB1 (601053), TMA7 (615808), ATRIP (606605), TREX1 (606609), SHISA5 (607290), PFKFB4 (605320), UCN2 (605902), COL7A1 (120120), UQCRC1 (191328), SLC26A6 (610068), CELSR3 (604264), NCKIPSD (606671), IP6K2 (606992), PRKAR2A (176910), SLC25A20 (613698), ARIH2 (605615), P4HTM (614584), WDR6 (606031), NDUFAF3 (612911), MIR191 (615150), IMPDH2 (146691), QRICH1 (617387), QARS (603727), USP19 (614471), LAMB2 (150325), KLHDC8B (613169), MIR4271 (617176), USP4 (603486), GPX1 (138320), RHOA (165390), TCTA (600690), AMT (238310), NICN1 (611516), DAG1 (128239), BSN (604020), APEH (102645), MST1 (142408), RNF123 (614472), AMIGO3 (615691), GMPPB (615320), IP6K1 (606991), UBA7 (191325), TRAIP (605958), CAMKV (614993)	Cytoregions Not Set				false	arr[hg19] 3p21.31(46,748,711-49,907,911) hmz	chr3:46748711-49907911
H18009036.OSCHP		LOH	17	q11.2	2622.015	233	42	ANKRD13B, CORO6, SSH2, EFCAB5, NSRP1, MIR423, MIR3184, SLC6A4, BLMH, TMIGD1, CPD, GOSR1, TBC1D29, LOC107133515, SH3GL1P2, SUZ12P1, CRLF3, ATAD5, TEFM, ADAP2, RNF135, DPRXP4, LOC107984974, LOC646030, MIR4733, NF1, OMG, EVI2B, EVI2A, RAB11FIP4, MIR4724, MIR193A, MIR4725, MIR365B, COPRS, UTP6, SUZ12, LRRC37B, SH3GL1P1, LOC105371730, RHOT1, ARGFXP2	21	ANKRD13B (615124), SSH2 (606779), NSRP1 (616173), SLC6A4 (182138), BLMH (602403), CPD (603102), GOSR1 (604026), CRLF3 (614853), ATAD5 (609534), TEFM (616422), ADAP2 (608635), RNF135 (611358), NF1 (613113), OMG (164345), EVI2B (158381), EVI2A (158380), RAB11FIP4 (611999), MIR193A (614733), SUZ12 (606245), LRRC37B (616558), RHOT1 (613888)	Cytoregions Not Set				false	arr[hg19] 17q11.2(27,922,274-30,544,289) hmz	chr17:27922274-30544289
H18009036.OSCHP		LOH	11	p11.12	2609.203	136	10	TRIM49B, TRIM64C, FOLH1, LOC440040, OR4C13, OR4C12, LOC441601, LOC646813, OR4A5, OR4C46	2	FOLH1 (600934), OR4C46 (614273)	Cytoregions Not Set				false	arr[hg19] 11p11.12(48,966,748-51,575,951) hmz	chr11:48966748-51575951
