File	CN State	Type	Chromosome	Cytoband Start	Size (kbp)	Marker Count	Gene Count	Genes	OMIM ® Genes Count	OMIM ® Genes	CytoRegions	Call	Segment Interpretation	Curation By	Materially Modified Segment	Microarray Nomenclature	Full Location
H18010086.OSCHP	7.0	Gain	9	p23	557.361	70	2	LINC00583, NFIB	1	NFIB (600728)	Cytoregions Not Set				false	arr[hg19] 9p23p22.3(13,807,229-14,364,590)x7	chr9:13807229-14364590
H18010086.OSCHP	6.0	Gain	18	p11.21	4152.171	257	41	LINC01928, LINC01255, SLC35G4, MIR7153, GNAL, CHMP1B, MPPE1, IMPA2, ANKRD62, C18orf61, CIDEA, TUBB6, AFG3L2, PRELID3A, LOC105371998, SPIRE1, PSMG2, CEP76, LINC01882, PTPN2, SEH1L, CEP192, LDLRAD4, C18orf15, LDLRAD4-AS1, MIR5190, MIR4526, FAM210A, RNMT, MC5R, MC2R, ZNF519, ANKRD20A5P, CYP4F35P, CXADRP3, POTEC, ANKRD30B, MIR3156-2, LINC01443, LINC01444, LOC644669	18	GNAL (139312), CHMP1B (606486), MPPE1 (611900), IMPA2 (605922), CIDEA (604440), TUBB6 (615103), AFG3L2 (604581), PRELID3A (616545), SPIRE1 (609216), PSMG2 (609702), PTPN2 (176887), SEH1L (609263), CEP192 (616426), LDLRAD4 (606571), RNMT (603514), MC5R (600042), MC2R (607397), ANKRD30B (616565)	Cytoregions Not Set				false	arr[hg19] 18p11.21(11,225,300-15,377,471)x6	chr18:11225300-15377471
H18010086.OSCHP	6.0	Gain	18	p11.31	852.752	86	7	LINC01387, LOC101927168, ARHGAP28, LINC00668, LAMA1, LOC101927188, LRRC30	2	ARHGAP28 (610592), LAMA1 (150320)	Cytoregions Not Set				false	arr[hg19] 18p11.31p11.23(6,544,259-7,397,011)x6	chr18:6544259-7397011
H18010086.OSCHP	5.0	Gain	19	q13.2	2684.743	306	94	PSG1, PSG6, PSG7, PSG11, PSG2, PSG5, PSG4, LOC284344, PSG9, PRG1, CD177, TEX101, LYPD3, PHLDB3, ETHE1, ZNF575, XRCC1, PINLYP, IRGQ, ZNF576, ZNF428, SRRM5, CADM4, PLAUR, IRGC, SMG9, KCNN4, LYPD5, ZNF283, ZNF404, LOC100505715, ZNF45, ZNF221, ZNF155, LOC101928063, ZNF230, ZNF222, ZNF223, ZNF284, ZNF224, LOC100379224, ZNF225, ZNF234, ZNF226, ZNF227, ZNF233, ZNF235, ZNF112, ZNF285, ZNF229, ZNF180, CEACAM20, CEACAM22P, IGSF23, PVR, MIR4531, CEACAM19, CEACAM16, BCL3, MIR8085, CBLC, BCAM, NECTIN2, TOMM40, APOE, APOC1, APOC1P1, APOC4, APOC4-APOC2, APOC2, CLPTM1, RELB, CLASRP, ZNF296, GEMIN7, LOC105372419, PPP1R37, NKPD1, TRAPPC6A, BLOC1S3, EXOC3L2, MARK4, CKM, KLC3, ERCC2, PPP1R13L, CD3EAP, ERCC1, MIR6088, FOSB, RTN2, PPM1N, VASP, OPA3	56	PSG1 (176390), PSG6 (176395), PSG7 (176396), PSG11 (176401), PSG2 (176391), PSG5 (176394), PSG4 (176393), PSG9 (176398),  (605157), CD177 (162860), TEX101 (612665), LYPD3 (609484), ETHE1 (608451), XRCC1 (194360), CADM4 (609744), PLAUR (173391), SMG9 (613176), KCNN4 (602754), ZNF45 (194554), ZNF155 (604086), ZNF222 (617357), ZNF224 (194555), ZNF234 (604750), ZNF235 (604749), ZNF112 (603994), ZNF180 (606740), PVR (173850), CEACAM19 (606691), CEACAM16 (614591), BCL3 (109560), CBLC (608453), BCAM (612773), NECTIN2 (600798), TOMM40 (608061), APOE (107741), APOC1 (107710), APOC4 (600745), APOC2 (608083), CLPTM1 (604783), RELB (604758), ZNF296 (613226), GEMIN7 (607419), TRAPPC6A (610396), BLOC1S3 (609762), EXOC3L2 (616927), MARK4 (606495), CKM (123310), KLC3 (601334), ERCC2 (126340), PPP1R13L (607463), CD3EAP (107325), ERCC1 (126380), FOSB (164772), RTN2 (603183), VASP (601703), OPA3 (606580)	Cytoregions Not Set				false	arr[hg19] 19q13.2q13.32(43,367,711-46,052,454)x5	chr19:43367711-46052454
H18010086.OSCHP	4.0	Gain	18	p11.23	3794.868	252	22	PTPRM, LOC100192426, RAB12, GACAT2, MTCL1, NDUFV2, NDUFV2-AS1, ANKRD12, TWSG1, RALBP1, PPP4R1, PPP4R1-AS1, RAB31, TXNDC2, VAPA, LINC01254, APCDD1, NAPG, LINC01887, LOC101927410, PIEZO2, MIR6788	14	PTPRM (176888), RAB12 (616448), GACAT2 (616131), MTCL1 (615766), NDUFV2 (600532), ANKRD12 (610616), TWSG1 (605049), RALBP1 (605801), PPP4R1 (604908), RAB31 (605694), VAPA (605703), APCDD1 (607479), NAPG (603216), PIEZO2 (613629)	Cytoregions Not Set				false	arr[hg19] 18p11.23p11.21(7,416,824-11,211,692)x4	chr18:7416824-11211692
H18010086.OSCHP	4.0	Gain	9	p24.3	2159.698	145	7	SMARCA2, VLDLR-AS1, VLDLR, KCNV2, PUM3, LINC01231, RFX3	5	SMARCA2 (600014), VLDLR (192977), KCNV2 (607604), PUM3 (609960), RFX3 (601337)	Cytoregions Not Set				false	arr[hg19] 9p24.3p24.2(1,486,328-3,646,026)x4	chr9:1486328-3646026
H18010086.OSCHP	4.0	Gain	18	p11.32	1499.707	147	11	COLEC12, LINC01925, CETN1, CLUL1, TYMSOS, TYMS, ENOSF1, YES1, ADCYAP1, LINC01904, LINC00470	7	COLEC12 (607621), CETN1 (603187), CLUL1 (616990), TYMS (188350), ENOSF1 (607427), YES1 (164880), ADCYAP1 (102980)	Cytoregions Not Set				false	arr[hg19] 18p11.32(351,113-1,850,820)x4	chr18:351113-1850820
H18010086.OSCHP	4.0	Gain	19	q13.32	1464.955	99	53	OPA3, GPR4, EML2, MIR330, EML2-AS1, GIPR, MIR642A, MIR642B, SNRPD2, QPCTL, FBXO46, BHMG1, SIX5, DM1-AS, DMPK, DMWD, RSPH6A, SYMPK, FOXA3, IRF2BP1, MYPOP, NANOS2, NOVA2, CCDC61, MIR769, PGLYRP1, IGFL4, LOC400706, IGFL3, IGFL2, IGFL2-AS1, LOC93429, IGFL1, HIF3A, PPP5C, CCDC8, PNMA8A, PPP5D1, PNMA8B, CALM3, PTGIR, GNG8, DACT3, DACT3-AS1, PRKD2, MIR320E, STRN4, FKRP, SLC1A5, SNAR-E, AP2S1, ARHGAP35, NPAS1	33	OPA3 (606580), GPR4 (600551), EML2 (617494), GIPR (137241), SNRPD2 (601061), FBXO46 (609117), SIX5 (600963), DMPK (605377), DMWD (609857), RSPH6A (607548), SYMPK (602388), FOXA3 (602295), IRF2BP1 (615331), NANOS2 (608228), NOVA2 (601991), PGLYRP1 (604963), IGFL4 (610547), IGFL3 (610546), IGFL2 (610545), IGFL1 (610544), HIF3A (609976), PPP5C (600658), CCDC8 (614145), CALM3 (114183), PTGIR (600022), DACT3 (611112), PRKD2 (607074), STRN4 (614767), FKRP (606596), SLC1A5 (109190), AP2S1 (602242), ARHGAP35 (605277), NPAS1 (603346)	Cytoregions Not Set				false	arr[hg19] 19q13.32(46,071,211-47,536,166)x4	chr19:46071211-47536166
H18010086.OSCHP	4.0	Gain	9	p24.3	961.277	66	7	C9orf66, DOCK8, KANK1, DMRT1, DMRT3, LINC01230, DMRT2	5	DOCK8 (611432), KANK1 (607704), DMRT1 (602424), DMRT3 (614754), DMRT2 (604935)	Cytoregions Not Set				false	arr[hg19] 9p24.3(204,737-1,166,014)x4	chr9:204737-1166014
H18010086.OSCHP	4.0	Gain	5	p13.3	59.316	25	2	PDZD2, GOLPH3	2	PDZD2 (610697), GOLPH3 (612207)	Cytoregions Not Set				false	arr[hg19] 5p13.3(32,109,121-32,168,437)x4	chr5:32109121-32168437
