File	CN State	Type	Chromosome	Cytoband Start	Size (kbp)	Marker Count	Gene Count	Genes	OMIM ® Genes Count	OMIM ® Genes	CytoRegions	Call	Segment Interpretation	Curation By	Materially Modified Segment	Microarray Nomenclature	Full Location
H18014021.OSCHP	15.0	Gain	3	q26.2	399.278	58	5	SEC62, GPR160, PHC3, PRKCI, SKIL	3	SEC62 (602173), PRKCI (600539), SKIL (165340)	Cytoregions Not Set				false	arr[hg19] 3q26.2(169,714,800-170,114,078)x15	chr3:169714800-170114078
H18014021.OSCHP	15.0	Gain	3	q26.31	373.516	26	4	FNDC3B, GHSR, TNFSF10, LINC02068	3	FNDC3B (611909), GHSR (601898), TNFSF10 (603598)	Cytoregions Not Set				false	arr[hg19] 3q26.31(171,945,348-172,318,864)x15	chr3:171945348-172318864
H18014021.OSCHP	11.0	Gain	3	q26.2	375.859	26	4	CLDN11, MIR6828, SLC7A14, LOC101928583	2	CLDN11 (601326), SLC7A14 (615720)	Cytoregions Not Set				false	arr[hg19] 3q26.2(170,133,638-170,509,497)x11	chr3:170133638-170509497
H18014021.OSCHP	5.0	Gain	12	p12.1	672.357	50	4	ST8SIA1, C2CD5, LOC105369691, ETNK1	2	ST8SIA1 (601123), ETNK1 (609858)	Cytoregions Not Set				false	arr[hg19] 12p12.1(22,270,849-22,943,206)x5	chr12:22270849-22943206
H18014021.OSCHP	5.0	Gain	7	p21.1	1388.097	96	7	RPL23P8, LINC01162, SP4, MIR1183, DNAH11, CDCA7L, RAPGEF5	4	SP4 (600540), DNAH11 (603339), CDCA7L (609685), RAPGEF5 (609527)	Cytoregions Not Set				false	arr[hg19] 7p21.1p15.3(20,827,193-22,215,290)x5	chr7:20827193-22215290
H18014021.OSCHP	4.0	Gain	3	q26.2	631.679	44	11	MECOM, LOC105374205, TERC, ACTRT3, MYNN, LRRC34, LRRIQ4, LRRC31, SAMD7, LOC100128164, SEC62	5	MECOM (165215), TERC (602322), ACTRT3 (608534), MYNN (606042), SEC62 (602173)	Cytoregions Not Set				false	arr[hg19] 3q26.2(169,058,008-169,689,687)x4	chr3:169058008-169689687
H18014021.OSCHP	4.0	Gain	3	q11.2	520.287	36	4	EPHA6, ARL6, CRYBG3, RIOX2	3	EPHA6 (600066), ARL6 (608845), RIOX2 (612049)	Cytoregions Not Set				false	arr[hg19] 3q11.2(97,166,288-97,686,575)x4	chr3:97166288-97686575
H18014021.OSCHP	4.0	Gain	7	p14.3	2304.937	163	31	PRR15, LOC646762, MIR550A3, ZNRF2P2, DPY19L2P3, WIPF3, SCRN1, FKBP14, PLEKHA8, MTURN, LOC105375218, ZNRF2, MIR550A1, MIR550B1, DKFZP586I1420, LINC01176, NOD1, GGCT, LOC401320, GARS, CRHR2, INMT, INMT-MINDY4, MINDY4, AQP1, GHRHR, ADCYAP1R1, NEUROD6, CCDC129, PPP1R17, PDE1C	16	WIPF3 (612432), SCRN1 (614965), FKBP14 (614505), PLEKHA8 (608639), ZNRF2 (612061), NOD1 (605980), GGCT (137170), GARS (600287), CRHR2 (602034), INMT (604854), AQP1 (107776), GHRHR (139191), ADCYAP1R1 (102981), NEUROD6 (611513), PPP1R17 (604088), PDE1C (602987)	Cytoregions Not Set				false	arr[hg19] 7p14.3(29,592,209-31,897,146)x4	chr7:29592209-31897146
H18014021.OSCHP	4.0	Gain	7	p22.3	831.975	86	12	LOC102723672, LOC100507642, LOC105375115, FAM20C, LOC442497, PDGFA, HRAT92, PRKAR1B, LOC101927000, LOC101926963, DNAAF5, SUN1	5	FAM20C (611061), PDGFA (173430), PRKAR1B (176911), DNAAF5 (614864), SUN1 (607723)	Cytoregions Not Set				false	arr[hg19] 7p22.3(41,420-873,395)x4	chr7:41420-873395
H18014021.OSCHP	3.0	Gain	12	p13.33	211.412	27	3	KDM5A, CCDC77, B4GALNT3	2	KDM5A (180202), B4GALNT3 (612220)	Cytoregions Not Set				false	arr[hg19] 12p13.33(421,233-632,645)x3	chr12:421233-632645
H18014021.OSCHP	3.0	Gain	13	q33.1	6827.06	763	34	DAOA-AS1, DAOA, LINC00343, LINC00460, EFNB2, ARGLU1, LINC00551, LINC00443, FAM155A, SNORD31B, MIR1267, FAM155A-IT1, LIG4, ABHD13, TNFSF13B, MYO16, MYO16-AS1, LINC00399, LINC00676, IRS2, LINC00396, LOC105370361, COL4A1, COL4A2, MIR8073, COL4A2-AS2, COL4A2-AS1, RAB20, NAXD, CARS2, ING1, LINC00567, LINC00346, ANKRD10	13	DAOA-AS1 (607415), DAOA (607408), EFNB2 (600527), ARGLU1 (614046), LIG4 (601837), TNFSF13B (603969), MYO16 (615479), IRS2 (600797), COL4A1 (120130), COL4A2 (120090), NAXD (615910), CARS2 (612800), ING1 (601566)	Cytoregions Not Set				false	arr[hg19] 13q33.1q34(104,735,743-111,562,803)x3	chr13:104735743-111562803
H18014021.OSCHP	3.0	Gain	18	p11.21	268.004	18	2	MC5R, MC2R	2	MC5R (600042), MC2R (607397)	Cytoregions Not Set				false	arr[hg19] 18p11.21(13,803,518-14,071,522)x3	chr18:13803518-14071522
H18014021.OSCHP	3.0	Gain	18	q11.2	1912.812	128	17	ABHD3, MIB1, MIR133A1HG, MIR133A1, MIR1-2, GATA6-AS1, GATA6, CTAGE1, LOC101927571, RBBP8, MIR4741, CABLES1, TMEM241, RIOK3, C18orf8, NPC1, ANKRD29	11	ABHD3 (612197), MIB1 (608677), MIR133A1 (610254), MIR1-2 (610252), GATA6 (601656), CTAGE1 (608856), RBBP8 (604124), CABLES1 (609194), TMEM241 (615430), RIOK3 (603579), NPC1 (607623)	Cytoregions Not Set				false	arr[hg19] 18q11.2(19,274,962-21,187,774)x3	chr18:19274962-21187774
H18014021.OSCHP	3.0	Gain	20	q13.32	255.317	18	6	NELFCD, CTSZ, TUBB1, ATP5E, SLMO2-ATP5E, PRELID3B	4	NELFCD (605297), CTSZ (603169), TUBB1 (612901), ATP5E (606153)	Cytoregions Not Set				false	arr[hg19] 20q13.32(57,499,606-57,754,923)x3	chr20:57499606-57754923
H18014021.OSCHP	3.0	Gain	3	q26.2	535.242	51	3	EGFEM1P, LINC02082, MECOM	1	MECOM (165215)	Cytoregions Not Set				false	arr[hg19] 3q26.2(168,511,942-169,047,184)x3	chr3:168511942-169047184
H18014021.OSCHP	3.0	Gain	5	q31.1	128.971	18	3	IRF1, IL5, RAD50	3	IRF1 (147575), IL5 (147850), RAD50 (604040)	Cytoregions Not Set				false	arr[hg19] 5q31.1(131,819,920-131,948,891)x3	chr5:131819920-131948891
H18014021.OSCHP	3.0	Gain	5	q31.1	231.274	18	3	AFF4, ZCCHC10, HSPA4	2	AFF4 (604417), HSPA4 (601113)	Cytoregions Not Set				false	arr[hg19] 5q31.1(132,295,277-132,526,551)x3	chr5:132295277-132526551
H18014021.OSCHP	3.0	Gain	5	q35.2	165.244	38	1	NSD1	1	NSD1 (606681)	Cytoregions Not Set				false	arr[hg19] 5q35.2q35.3(176,555,522-176,720,766)x3	chr5:176555522-176720766
H18014021.OSCHP	3.0	Gain	5	p15.31	536.161	39	3	LINC02199, SEMA5A, MIR4636	1	SEMA5A (609297)	Cytoregions Not Set				false	arr[hg19] 5p15.31(8,613,261-9,149,422)x3	chr5:8613261-9149422
H18014021.OSCHP	3.0	Gain	6	p21.31	1130.224	88	24	ANKS1A, TCP11, SCUBE3, ZNF76, DEF6, PPARD, FANCE, RPL10A, MIR7111, TEAD3, TULP1, FKBP5, MIR5690, LOC285847, ARMC12, CLPSL2, CLPSL1, CLPS, LHFPL5, SRPK1, SLC26A8, MAPK14, MAPK13, BRPF3	18	ANKS1A (608994), TCP11 (186982), SCUBE3 (614708), ZNF76 (194549), DEF6 (610094), PPARD (600409), FANCE (613976), RPL10A (615660), TEAD3 (603170), TULP1 (602280), FKBP5 (602623), CLPS (120105), LHFPL5 (609427), SRPK1 (601939), SLC26A8 (608480), MAPK14 (600289), MAPK13 (602899), BRPF3 (616856)	Cytoregions Not Set				false	arr[hg19] 6p21.31(35,052,634-36,182,858)x3	chr6:35052634-36182858
