File	CN State	Type	Chromosome	Cytoband Start	Size (kbp)	Marker Count	Gene Count	Genes	OMIM ® Genes Count	OMIM ® Genes	CytoRegions	Call	Segment Interpretation	Curation By	Materially Modified Segment	Microarray Nomenclature	Full Location
H18011719.OSCHP	8.0	Gain	12	q15	2736.318	314	23	LOC100130075, MDM2, CPM, CPSF6, MIR1279, LYZ, YEATS4, FRS2, SNORA113, MIR3913-1, MIR3913-2, CCT2, LRRC10, BEST3, RAB3IP, MYRFL, LINC01481, CNOT2, KCNMB4, PTPRB, PTPRR, TSPAN8, LGR5	16	MDM2 (164785), CPM (114860), CPSF6 (604979), LYZ (153450), YEATS4 (602116), FRS2 (607743), CCT2 (605139), LRRC10 (610846), BEST3 (607337), RAB3IP (608686), CNOT2 (604909), KCNMB4 (605223), PTPRB (176882), PTPRR (602853), TSPAN8 (600769), LGR5 (606667)	Cytoregions Not Set				false	arr[hg19] 12q15q21.1(69,175,203-71,911,521)x8	chr12:69175203-71911521
H18011719.OSCHP	7.0	Gain	12	q14.1	429.492	96	15	AGAP2, TSPAN31, CDK4, MIR6759, MARCH9, CYP27B1, METTL1, EEF1AKMT3, TSFM, AVIL, CTDSP2, MIR26A2, LOC100506844, ATP23, LINC02403	11	AGAP2 (605476), TSPAN31 (181035), CDK4 (123829), MARCH9 (613336), CYP27B1 (609506), METTL1 (604466), EEF1AKMT3 (615258), TSFM (604723), AVIL (613397), CTDSP2 (608711), MIR26A2 (613057)	Cytoregions Not Set				false	arr[hg19] 12q14.1(58,133,439-58,562,931)x7	chr12:58133439-58562931
H18011719.OSCHP	7.0	Gain	12	q23.1	466.059	31	2	ANKS1B, LOC101928937	1	ANKS1B (607815)	Cytoregions Not Set				false	arr[hg19] 12q23.1(99,491,483-99,957,542)x7	chr12:99491483-99957542
H18011719.OSCHP	7.0	Gain	12	q14.3	1938.607	152	16	HMGA2, MIR6074, LINC02425, LLPH, LLPH-AS1, TMBIM4, IRAK3, MIR6502, HELB, GRIP1, LOC102724421, CAND1, LINC02420, LINC02408, DYRK2, LINC02421	8	HMGA2 (600698), LLPH (616998), TMBIM4 (616874), IRAK3 (604459), HELB (614539), GRIP1 (604597), CAND1 (607727), DYRK2 (603496)	Cytoregions Not Set				false	arr[hg19] 12q14.3q15(66,280,991-68,219,598)x7	chr12:66280991-68219598
H18011719.OSCHP	7.0	Gain	12	q21.1	3874.168	269	17	LGR5, ZFC3H1, THAP2, TMEM19, RAB21, TBC1D15, MRS2P2, TPH2, TRHDE-AS1, TRHDE, LINC02444, LOC100507377, ATXN7L3B, KCNC2, CAPS2, GLIPR1L1, GLIPR1L2	11	LGR5 (606667), THAP2 (612531), RAB21 (612398), TBC1D15 (612662), TPH2 (607478), TRHDE (606950), ATXN7L3B (615579), KCNC2 (176256), CAPS2 (607724), GLIPR1L1 (610395), GLIPR1L2 (610394)	Cytoregions Not Set				false	arr[hg19] 12q21.1q21.2(71,934,789-75,808,957)x7	chr12:71934789-75808957
H18011719.OSCHP	7.0	Gain	12	q21.2	453.398	35	3	LINC02407, BBS10, OSBPL8	2	BBS10 (610148), OSBPL8 (606736)	Cytoregions Not Set				false	arr[hg19] 12q21.2(76,529,427-76,982,825)x7	chr12:76529427-76982825
H18011719.OSCHP	7.0	Gain	12	q21.31	361.172	25	1	TMTC2	1	TMTC2 (615856)	Cytoregions Not Set				false	arr[hg19] 12q21.31(83,160,189-83,521,361)x7	chr12:83160189-83521361
H18011719.OSCHP	6.0	Gain	12	q23.2	365.753	24	6	CHPT1, SYCP3, GNPTAB, DRAM1, WASHC3, NUP37	5	CHPT1 (616747), SYCP3 (604759), GNPTAB (607840), DRAM1 (610776), NUP37 (609264)	Cytoregions Not Set				false	arr[hg19] 12q23.2(102,110,334-102,476,087)x6	chr12:102110334-102476087
H18011719.OSCHP	6.0	Gain	12	q21.33	1622.05	129	9	LINC01619, BTG1, LOC101928617, CLLU1OS, CLLU1, LINC02397, C12orf74, PLEKHG7, EEA1	4	BTG1 (109580), CLLU1OS (616989), CLLU1 (616988), EEA1 (605070)	Cytoregions Not Set				false	arr[hg19] 12q21.33q22(91,580,751-93,202,801)x6	chr12:91580751-93202801
H18011719.OSCHP	6.0	Gain	12	q13.13	164.134	18	4	NR4A1, ATG101, OR7E47P, KRT80	3	NR4A1 (139139), ATG101 (615089), KRT80 (611161)	Cytoregions Not Set				false	arr[hg19] 12q13.13(52,423,995-52,588,129)x6	chr12:52423995-52588129
