File	CN State	Type	Chromosome	Cytoband Start	Size (kbp)	Marker Count	Gene Count	Genes	OMIM ® Genes Count	OMIM ® Genes	CytoRegions	Call	Segment Interpretation	Curation By	Materially Modified Segment	Microarray Nomenclature	Full Location
H18012713.OSCHP	4.0	Gain	10	q21.1	356.162	30	1	MTRNR2L5	0		Cytoregions Not Set				false	arr[hg19] 10q21.1(57,148,904-57,505,066)x4	chr10:57148904-57505066
H18012713.OSCHP	4.0	Gain	16	q21	413.6	29	2	SLC38A7, GOT2	2	SLC38A7 (614236), GOT2 (138150)	Cytoregions Not Set				false	arr[hg19] 16q21(58,703,358-59,116,958)x4	chr16:58703358-59116958
H18012713.OSCHP	3.0	Gain	1	q21.2	2022.738	22	37	NBPF19, MIR6077, LOC100132057, PPIAL4A, PPIAL4C, RNVU1-19, NBPF26, PPIAL4D, PPIAL4F, PPIAL4E, NBPF14, NBPF9, NBPF25P, NBPF15, LOC101927429, DRD5P2, LOC101060524, LOC645166, FAM231D, LOC388692, LOC100996741, FCGR1CP, LINC00623, LINC00869, LOC103091866, RNVU1-20, LOC101929798, HIST2H2BF, FCGR1A, HIST2H3D, HIST2H4A, HIST2H4B, HIST2H3A, HIST2H3C, HIST2H2AA4, HIST2H2AA3, HIST2H2BC	9	PPIAL4E (608608), NBPF14 (614003), NBPF15 (614005), NBPF15 (610414), FCGR1CP (601503), FCGR1A (146760), HIST2H4A (142750), HIST2H3C (142780), HIST2H2AA3 (142720)	Cytoregions Not Set				false	arr[hg19] 1q21.2(147,826,433-149,849,171)x3	chr1:147826433-149849171
H18012713.OSCHP	3.0	Gain	1	q23.3	253.697	18	1	RGS4	1	RGS4 (602516)	Cytoregions Not Set				false	arr[hg19] 1q23.3(162,854,144-163,107,841)x3	chr1:162854144-163107841
H18012713.OSCHP	3.0	Gain	1	p32.3	278.593	19	6	ZFYVE9, CC2D1B, ORC1, PRPF38A, ZCCHC11, GPX7	5	ZFYVE9 (603755), ORC1 (601902), PRPF38A (617031), ZCCHC11 (613692), GPX7 (615784)	Cytoregions Not Set				false	arr[hg19] 1p32.3(52,798,032-53,076,625)x3	chr1:52798032-53076625
H18012713.OSCHP	3.0	Gain	11	q24.1	259.822	18	2	HSPA8, CLMP	2	HSPA8 (600816), CLMP (611693)	Cytoregions Not Set				false	arr[hg19] 11q24.1(122,911,531-123,171,353)x3	chr11:122911531-123171353
H18012713.OSCHP	3.0	Gain	13	q21.31	255.696	18	3	LINC00395, OR7E156P, LOC102723968	0		Cytoregions Not Set				false	arr[hg19] 13q21.31(64,276,788-64,532,484)x3	chr13:64276788-64532484
H18012713.OSCHP	3.0	Gain	14	q32.33	95.705	20	1	LINC00221	0		Cytoregions Not Set				false	arr[hg19] 14q32.33(106,868,401-106,964,106)x3	chr14:106868401-106964106
H18012713.OSCHP	3.0	Gain	14	q21.1	253.879	18	1	LINC02315	0		Cytoregions Not Set				false	arr[hg19] 14q21.1(41,601,017-41,854,896)x3	chr14:41601017-41854896
H18012713.OSCHP	3.0	Gain	14	q23.2	346.515	24	0		0		Cytoregions Not Set				false	arr[hg19] 14q23.2(62,767,871-63,114,386)x3	chr14:62767871-63114386
H18012713.OSCHP	3.0	Gain	16	p11.2	41.597	20	3	SGF29, SULT1A2, SULT1A1	3	SGF29 (613374), SULT1A2 (601292), SULT1A1 (171150)	Cytoregions Not Set				false	arr[hg19] 16p11.2(28,591,578-28,633,175)x3	chr16:28591578-28633175
H18012713.OSCHP	3.0	Gain	16	q21	255.717	18	9	BEAN1, BEAN1-AS1, TK2, CKLF, CKLF-CMTM1, CMTM1, CMTM2, CMTM3, CMTM4	7	BEAN1 (612051), TK2 (188250), CKLF (616074), CMTM1 (607884), CMTM2 (607885), CMTM3 (607886), CMTM4 (607887)	Cytoregions Not Set				false	arr[hg19] 16q21q22.1(66,496,886-66,752,603)x3	chr16:66496886-66752603
H18012713.OSCHP	3.0	Gain	17	q21.33	265.095	19	7	NGFR, LOC100288866, MIR6165, NXPH3, SPOP, SLC35B1, FAM117A	4	NGFR (162010), NXPH3 (604636), SPOP (602650), SLC35B1 (610790)	Cytoregions Not Set				false	arr[hg19] 17q21.33(47,570,084-47,835,179)x3	chr17:47570084-47835179
H18012713.OSCHP	3.0	Gain	18	p11.32	280.413	19	4	COLEC12, LINC01925, CETN1, CLUL1	3	COLEC12 (607621), CETN1 (603187), CLUL1 (616990)	Cytoregions Not Set				false	arr[hg19] 18p11.32(351,113-631,526)x3	chr18:351113-631526
H18012713.OSCHP	3.0	Gain	2	q21.3	343.313	26	7	ZRANB3, R3HDM1, MIR128-1, UBXN4, LCT, LOC100507600, MCM6	5	ZRANB3 (615655), MIR128-1 (611774), UBXN4 (611216), LCT (603202), MCM6 (601806)	Cytoregions Not Set				false	arr[hg19] 2q21.3(136,270,942-136,614,255)x3	chr2:136270942-136614255
H18012713.OSCHP	3.0	Gain	2	q22.1	23.575	26	1	LRP1B	1	LRP1B (608766)	Cytoregions Not Set				false	arr[hg19] 2q22.1(141,627,820-141,651,395)x3	chr2:141627820-141651395
H18012713.OSCHP	3.0	Gain	2	q23.3	234.476	18	7	RBM43, NMI, LOC101929319, TNFAIP6, MIR4773-2, MIR4773-1, RIF1	3	NMI (603525), TNFAIP6 (600410), RIF1 (608952)	Cytoregions Not Set				false	arr[hg19] 2q23.3(152,085,642-152,320,118)x3	chr2:152085642-152320118
H18012713.OSCHP	3.0	Gain	21	q21.2	269.423	19	1	LINC00158	0		Cytoregions Not Set				false	arr[hg19] 21q21.2(26,514,596-26,784,019)x3	chr21:26514596-26784019
H18012713.OSCHP	3.0	Gain	21	q22.11	262.988	19	4	LINC00159, MIS18A, MRAP, URB1	2	MRAP (609196), URB1 (608865)	Cytoregions Not Set				false	arr[hg19] 21q22.11(33,428,766-33,691,754)x3	chr21:33428766-33691754
H18012713.OSCHP	3.0	Gain	21	p11.2	5573.825	26	20	MIR3648-2, MIR3648-1, MIR3687-1, MIR3687-2, TEKT4P2, TPTE, BAGE3, BAGE2, BAGE4, BAGE5, BAGE, ANKRD30BP2, MIR3156-3, LINC01674, POTED, MIR3118-1, LOC110091777, MIR8069-1, MIR8069-2, CYP4F29P	3	TPTE (604336), BAGE (605167), POTED (607549)	Cytoregions Not Set				false	arr[hg19] 21p11.2q11.2(9,648,314-15,222,139)x3	chr21:9648314-15222139
H18012713.OSCHP	3.0	Gain	3	p21.2	305.09	20	5	DCAF1, RAD54L2, TEX264, GRM2, IQCF6	2	DCAF1 (617259), GRM2 (604099)	Cytoregions Not Set				false	arr[hg19] 3p21.2(51,515,228-51,820,318)x3	chr3:51515228-51820318
H18012713.OSCHP	3.0	Gain	3	p14.1	427.86	19	2	SUCLG2-AS1, FAM19A1	1	FAM19A1 (617495)	Cytoregions Not Set				false	arr[hg19] 3p14.1(67,786,923-68,214,783)x3	chr3:67786923-68214783
H18012713.OSCHP	3.0	Gain	4	q32.1	256.276	18	0		0		Cytoregions Not Set				false	arr[hg19] 4q32.1(161,293,431-161,549,707)x3	chr4:161293431-161549707
H18012713.OSCHP	3.0	Gain	4	q22.2	255.042	18	1	LOC101929210	0		Cytoregions Not Set				false	arr[hg19] 4q22.2q22.3(94,859,352-95,114,394)x3	chr4:94859352-95114394
H18012713.OSCHP	3.0	Gain	5	p15.2	271.837	19	1	LINC02220	0		Cytoregions Not Set				false	arr[hg19] 5p15.2(12,885,276-13,157,113)x3	chr5:12885276-13157113
H18012713.OSCHP	3.0	Gain	6	q26	90.528	19	1	PRKN	1	PRKN (602544)	Cytoregions Not Set				false	arr[hg19] 6q26(162,306,978-162,397,506)x3	chr6:162306978-162397506
H18012713.OSCHP	3.0	Gain	7	p11.2	467.694	18	5	LOC401357, LOC100130849, MIR4283-2, MIR4283-1, ZNF479	1	ZNF479 (617444)	Cytoregions Not Set				false	arr[hg19] 7p11.2(56,746,571-57,214,265)x3	chr7:56746571-57214265
H18012713.OSCHP	3.0	Gain	7	q11.23	293.92	18	8	SSC4D, ZP3, DTX2, FDPSP2, UPK3B, SPDYE16, LOC100133091, POMZP3	5	SSC4D (607639), ZP3 (182889), DTX2 (613141), UPK3B (611887), POMZP3 (600587)	Cytoregions Not Set				false	arr[hg19] 7q11.23(76,019,014-76,312,934)x3	chr7:76019014-76312934
H18012713.OSCHP	3.0	Gain	8	p23.2	30.125	20	1	CSMD1	1	CSMD1 (608397)	Cytoregions Not Set				false	arr[hg19] 8p23.2(3,872,512-3,902,637)x3	chr8:3872512-3902637
H18012713.OSCHP	3.0	Gain	8	q12.3	446.943	31	4	NKAIN3, UG0898H09, GGH, TTPA	3	NKAIN3 (612872), GGH (601509), TTPA (600415)	Cytoregions Not Set				false	arr[hg19] 8q12.3(63,530,425-63,977,368)x3	chr8:63530425-63977368
H18012713.OSCHP	3.0	Gain	8	q13.2	377.019	26	2	C8orf34-AS1, C8orf34	0		Cytoregions Not Set				false	arr[hg19] 8q13.2(69,162,823-69,539,842)x3	chr8:69162823-69539842
H18012713.OSCHP	3.0	Gain	X	q27.1	215.504	18	3	ATP11C, MIR505, CXorf66	1	ATP11C (300516)	Cytoregions Not Set				false	arr[hg19] Xq27.1(138,867,406-139,082,910)x3	chrX:138867406-139082910
