File	CN State	Type	Chromosome	Cytoband Start	Size (kbp)	Marker Count	Gene Count	Genes	OMIM ® Genes Count	OMIM ® Genes	CytoRegions	Call	Segment Interpretation	Curation By	Materially Modified Segment	Microarray Nomenclature	Full Location
H18013109.OSCHP	8.0	Gain	6	q25.3	744.17	51	8	ZDHHC14, SNX9, SYNJ2, SYNJ2-IT1, SERAC1, GTF2H5, TULP4, SNORA116	4	SNX9 (605952), SYNJ2 (609410), SERAC1 (614725), GTF2H5 (608780)	Cytoregions Not Set				false	arr[hg19] 6q25.3(158,078,574-158,822,744)x8	chr6:158078574-158822744
H18013109.OSCHP	7.0	Gain	20	q13.13	744.711	51	16	B4GALT5, SLC9A8, SPATA2, LOC105372653, RNF114, SNAI1, TRERNA1, UBE2V1, TMEM189-UBE2V1, TMEM189, LINC01273, CEBPB-AS1, CEBPB, SMIM25, LINC01270, LINC01271	8	B4GALT5 (604016), SLC9A8 (612730), SPATA2 (607662), RNF114 (612451), SNAI1 (604238), UBE2V1 (602995), TMEM189 (610994), CEBPB (189965)	Cytoregions Not Set				false	arr[hg19] 20q13.13(48,266,790-49,011,501)x7	chr20:48266790-49011501
H18013109.OSCHP	6.0	Gain	17	q11.1	286.546	20	4	MIR4522, WSB1, TBC1D3P5, KSR1	2	WSB1 (610091), KSR1 (601132)	Cytoregions Not Set				false	arr[hg19] 17q11.1q11.2(25,613,380-25,899,926)x6	chr17:25613380-25899926
H18013109.OSCHP	6.0	Gain	17	q24.2	818.542	55	11	LINC01482, ABCA8, ABCA9, ABCA9-AS1, ABCA6, MIR4524B, MIR4524A, ABCA10, PRO1804, ABCA5, MAP2K6	6	ABCA8 (612505), ABCA9 (612507), ABCA6 (612504), ABCA10 (612508), ABCA5 (612503), MAP2K6 (601254)	Cytoregions Not Set				false	arr[hg19] 17q24.2q24.3(66,603,825-67,422,367)x6	chr17:66603825-67422367
H18013109.OSCHP	6.0	Gain	20	q13.2	1998.77	147	7	LINC01429, ZFP64, LINC01524, TSHZ2, LOC101927770, ZNF217, LOC105372672	2	TSHZ2 (614118), ZNF217 (602967)	Cytoregions Not Set				false	arr[hg19] 20q13.2(50,465,927-52,464,697)x6	chr20:50465927-52464697
H18013109.OSCHP	6.0	Gain	6	q25.1	1237.181	130	9	PLEKHG1, MTHFD1L, LOC102723831, AKAP12, ZBTB2, RMND1, ARMT1, CCDC170, ESR1	6	MTHFD1L (611427), AKAP12 (604698), ZBTB2 (616595), RMND1 (614917), ARMT1 (616332), ESR1 (133430)	Cytoregions Not Set				false	arr[hg19] 6q25.1(151,121,759-152,358,940)x6	chr6:151121759-152358940
H18013109.OSCHP	5.0	Gain	1	p21.1	833.521	57	0		0		Cytoregions Not Set				false	arr[hg19] 1p21.1(104,893,851-105,727,372)x5	chr1:104893851-105727372
H18013109.OSCHP	5.0	Gain	1	p13.3	825.763	66	11	KCNA10, KCNA2, KCNA3, CD53, LRIF1, DRAM2, CEPT1, DENND2D, CHI3L2, CHIAP2, CHIA	10	KCNA10 (602420), KCNA2 (176262), KCNA3 (176263), CD53 (151525), LRIF1 (615354), DRAM2 (613360), CEPT1 (616751), DENND2D (615111), CHI3L2 (601526), CHIA (606080)	Cytoregions Not Set				false	arr[hg19] 1p13.3p13.2(111,036,078-111,861,841)x5	chr1:111036078-111861841
H18013109.OSCHP	5.0	Gain	17	q22	1171.531	114	23	LINC01476, DHX40, CLTC, PTRH2, VMP1, MIR21, TUBD1, RPS6KB1, RNFT1, TBC1D3P1-DHX40P1, LOC101927755, MIR4737, HEATR6, LOC105371849, WFDC21P, LOC653653, CA4, USP32, SCARNA20, C17orf64, APPBP2, LINC01999, PPM1D	13	DHX40 (607570), CLTC (118955), PTRH2 (608625), VMP1 (611753), MIR21 (611020), TUBD1 (607344), RPS6KB1 (608938), RNFT1 (615172), WFDC21P (615772), CA4 (114760), USP32 (607740), APPBP2 (605324), PPM1D (605100)	Cytoregions Not Set				false	arr[hg19] 17q22q23.2(57,582,866-58,754,397)x5	chr17:57582866-58754397
H18013109.OSCHP	5.0	Gain	17	q24.3	962.216	67	9	SLC39A11, SSTR2, COG1, FAM104A, C17orf80, CPSF4L, CDC42EP4, SDK2, LOC101928251	5	SLC39A11 (616508), SSTR2 (182452), COG1 (606973), CDC42EP4 (605468), SDK2 (607217)	Cytoregions Not Set				false	arr[hg19] 17q24.3q25.1(70,721,856-71,684,072)x5	chr17:70721856-71684072
