File	CN State	Type	Chromosome	Cytoband Start	Size (kbp)	Marker Count	Gene Count	Genes	OMIM ® Genes Count	OMIM ® Genes	CytoRegions	Call	Segment Interpretation	Curation By	Materially Modified Segment	Microarray Nomenclature	Full Location
H18011761.OSCHP	3.0	Gain	10	q11.22	614.233	30	12	NPY4R, NPY4R2, LINC00842, HNRNPA1P33, ANXA8, FAM25C, FAM25G, AGAP9, BMS1P6, FAM35DP, ANTXRLP1, ANTXRL	1	NPY4R (601790)	Cytoregions Not Set				false	arr[hg19] 10q11.22(47,087,927-47,702,160)x3	chr10:47087927-47702160
H18011761.OSCHP	3.0	Gain	16	p13.3	99.221	23	12	PKD1, MIR1225, LOC105371049, MIR6511B1, MIR6511B2, MIR4516, MIR3180-5, RAB26, SNHG19, SNORD60, TRAF7, CASKIN1	5	PKD1 (601313), MIR1225 (611621), RAB26 (605455), TRAF7 (606692), CASKIN1 (612184)	Cytoregions Not Set				false	arr[hg19] 16p13.3(2,139,483-2,238,704)x3	chr16:2139483-2238704
H18011761.OSCHP	3.0	Gain	8	q24.3	94.256	21	1	PTK2	1	PTK2 (600758)	Cytoregions Not Set				false	arr[hg19] 8q24.3(141,726,699-141,820,955)x3	chr8:141726699-141820955
H18011761.OSCHP	3.0	Gain	9	p23	959.509	65	3	PTPRD, LOC105375972, PTPRD-AS2	1	PTPRD (601598)	Cytoregions Not Set				false	arr[hg19] 9p23(9,777,071-10,736,580)x3	chr9:9777071-10736580
H18011761.OSCHP	3.0	Gain	18	q21.2	48.424	20	1	SMAD4	1	SMAD4 (600993)	Cytoregions Not Set				false	arr[hg19] 18q21.2(48,561,544-48,609,968)x3	chr18:48561544-48609968
H18011761.OSCHP	1.5	Loss	12	q14.1	191.175	18	2	ATP23, LINC02403	0		Cytoregions Not Set				false	arr[hg19] 12q14.1(58,346,867-58,538,042)x1-2	chr12:58346867-58538042
H18011761.OSCHP	1.5	Loss	6	p21.33	215.19	20	22	C2, C2-AS1, CFB, NELFE, MIR1236, SKIV2L, DXO, STK19, C4A, C4B_2, LOC110384692, C4B, CYP21A2, CYP21A1P, TNXA, TNXB, ATF6B, FKBPL, PRRT1, LOC100507547, PPT2, PPT2-EGFL8	13	C2 (613927), CFB (138470), NELFE (154040), SKIV2L (600478), DXO (605996), STK19 (604977), C4A (120810), C4B (120820), CYP21A2 (613815), TNXB (600985), ATF6B (600984), FKBPL (617076), PPT2 (603298)	Cytoregions Not Set				false	arr[hg19] 6p21.33p21.32(31,908,449-32,123,639)x1-2	chr6:31908449-32123639
H18011761.OSCHP	1.5	Loss	19	p13.2	72.403	30	2	EIF3G, DNMT1	2	EIF3G (603913), DNMT1 (126375)	Cytoregions Not Set				false	arr[hg19] 19p13.2(10,228,014-10,300,417)x1-2	chr19:10228014-10300417
H18011761.OSCHP	1.5	Loss	X	q13.1	160.099	35	8	FOXO4, CXorf65, IL2RG, MED12, NLGN3, BCYRN1, GJB1, ZMYM3	7	FOXO4 (300033), IL2RG (308380), MED12 (300188), NLGN3 (300336), BCYRN1 (606089), GJB1 (304040), ZMYM3 (300061)	Cytoregions Not Set				false	arr[hg19] Xq13.1(70,305,942-70,466,041)x1-2	chrX:70305942-70466041
H18011761.OSCHP	1.5	Loss	X	q26.1	225.477	29	4	UTP14A, BCORL1, ELF4, AIFM1	4	UTP14A (300508), BCORL1 (300688), ELF4 (300775), AIFM1 (300169)	Cytoregions Not Set				false	arr[hg19] Xq26.1(129,045,655-129,271,132)x1-2	chrX:129045655-129271132
