File	CN State	Type	Chromosome	Cytoband Start	Size (kbp)	Marker Count	Gene Count	Genes	OMIM ® Genes Count	OMIM ® Genes	CytoRegions	Call	Segment Interpretation	Curation By	Materially Modified Segment	Microarray Nomenclature	Full Location
H18008653.OSCHP	5.0	Gain	12	p13.32	447.959	50	4	LINC02417, PRMT8, THCAT155, CRACR2A	2	PRMT8 (610086), CRACR2A (614178)	Cytoregions Not Set				false	arr[hg19] 12p13.32(3,414,983-3,862,942)x5	chr12:3414983-3862942
H18008653.OSCHP	4.0	Gain	18	q21.2	12229.057	1102	59	MEX3C, LINC01630, DCC, MIR4528, LINC01919, LINC01917, MBD2, SNORA37, POLI, STARD6, C18orf54, DYNAP, RAB27B, CCDC68, LINC01929, TCF4, TCF4-AS1, MIR4529, LINC01415, LINC01416, LINC01905, LINC01539, TXNL1, WDR7, LINC-ROR, BOD1L2, ST8SIA3, ONECUT2, FECH, NARS, LOC100505549, ATP8B1, NEDD4L, MIR122, MIR3591, ALPK2, SNORA108, LOC101927322, MALT1, LINC01926, ZNF532, OACYLP, SEC11C, GRP, RAX, CPLX4, LMAN1, CCBE1, PMAIP1, MC4R, CDH20, LINC01544, RNF152, PIGN, KIAA1468, TNFRSF11A, ZCCHC2, PHLPP1, BCL2	33	MEX3C (611005), DCC (120470), MBD2 (603547), POLI (605252), STARD6 (607051), C18orf54 (613258), RAB27B (603869), CCDC68 (616909), TCF4 (602272), TXNL1 (603049), WDR7 (613473), LINC-ROR (615173), ST8SIA3 (609478), ONECUT2 (604894), FECH (612386), NARS (108410), ATP8B1 (602397), NEDD4L (606384), MIR122 (609582), MALT1 (604860), GRP (137260), RAX (601881), CPLX4 (609586), LMAN1 (601567), CCBE1 (612753), PMAIP1 (604959), MC4R (155541), CDH20 (605807), RNF152 (616512), PIGN (606097), TNFRSF11A (603499), PHLPP1 (609396), BCL2 (151430)	Cytoregions Not Set				false	arr[hg19] 18q21.2q21.33(48,616,827-60,845,884)x4	chr18:48616827-60845884
H18008653.OSCHP	4.0	Gain	18	q21.33	12043.163	854	54	BCL2, KDSR, VPS4B, SERPINB5, SERPINB12, SERPINB13, SERPINB4, SERPINB3, SERPINB11, SERPINB7, SERPINB2, SERPINB10, HMSD, SERPINB8, LINC00305, LINC01924, LINC01538, CDH7, CDH19, MIR5011, DSEL, LOC643542, LINC01903, TMX3, CCDC102B, DOK6, LOC105372179, CD226, RTTN, SOCS6, LINC01909, LIVAR, LINC01910, GTSCR1, LINC01541, LINC01899, CBLN2, NETO1, MIR548AV, LOC100505797, LOC400655, LOC100505817, FBXO15, TIMM21, CYB5A, C18orf63, LINC01922, FAM69C, CNDP2, CNDP1, LINC00909, ZNF407, ZADH2, TSHZ1	33	BCL2 (151430), KDSR (136440), VPS4B (609983), SERPINB5 (154790), SERPINB12 (615662), SERPINB13 (604445), SERPINB4 (600518), SERPINB3 (600517), SERPINB11 (615682), SERPINB7 (603357), SERPINB2 (173390), SERPINB10 (602058), HMSD (612086), SERPINB8 (601697), LINC00305 (617489), CDH7 (605806), CDH19 (603016), DSEL (611125), TMX3 (616102), DOK6 (611402), CD226 (605397), RTTN (610436), SOCS6 (605118), CBLN2 (600433), NETO1 (607973), FBXO15 (609093), TIMM21 (615180), CYB5A (613218), FAM69C (614544), CNDP2 (169800), CNDP1 (609064), ZNF407 (615894), TSHZ1 (614427)	Cytoregions Not Set				false	arr[hg19] 18q21.33q22.3(60,947,110-72,990,273)x4	chr18:60947110-72990273
H18008653.OSCHP	4.0	Gain	12	p13.32	7023.336	516	158	PARP11, CCND2-AS1, CCND2, TIGAR, FGF23, FGF6, C12orf4, RAD51AP1, DYRK4, AKAP3, NDUFA9, LOC101929549, GALNT8, KCNA6, KCNA1, KCNA5, LINC02443, NTF3, ANO2, VWF, SNORA120, CD9, PLEKHG6, TNFRSF1A, SCNN1A, LTBR, CD27-AS1, CD27, TAPBPL, VAMP1, MRPL51, NCAPD2, SCARNA10, GAPDH, IFFO1, NOP2, CHD4, SCARNA11, LPAR5, ACRBP, ING4, ZNF384, PIANP, COPS7A, MLF2, PTMS, LAG3, CD4, GPR162, P3H3, GNB3, CDCA3, USP5, TPI1, SPSB2, LOC105369632, RPL13P5, DSTNP2, LRRC23, ENO2, ATN1, C12orf57, PTPN6, MIR200CHG, MIR200C, MIR141, PHB2, SCARNA12, EMG1, LPCAT3, C1S, C1R, C1RL, C1RL-AS1, RBP5, CLSTN3, PEX5, ACSM4, CD163L1, CD163, APOBEC1, GDF3, DPPA3, CLEC4C, NANOGNB, NANOG, SLC2A14, SLC2A3, FOXJ2, C3AR1, NECAP1, CLEC4A, POU5F1P3, ZNF705A, FAM66C, FAM90A1, FAM86FP, LINC02449, LINC00937, CLEC6A, CLEC4D, CLEC4E, AICDA, MFAP5, RIMKLB, A2ML1, PHC1, M6PR, KLRG1, LINC00612, A2M-AS1, A2M, PZP, A2MP1, MIR1244-1, MIR1244-3, MIR1244-4, MIR1244-2, LINC00987, LOC642846, LINC02367, LOC101928030, LOC728715, DDX12P, KLRB1, LOC374443, CLEC2D, CLECL1, CD69, KLRF1, CLEC2B, KLRF2, CLEC2A, LINC02470, CLEC12A-AS1, CLEC12A, CLEC1B, CLEC12B, LOC102724020, CLEC9A, CLEC1A, CLEC7A, OLR1, TMEM52B, GABARAPL1, KLRD1, LOC101928100, KLRK1, KLRC4-KLRK1, KLRC4, KLRC3, KLRC2, KLRC1, LINC02446, KLRA1P, MAGOHB, STYK1, YBX3	115	PARP11 (616706), CCND2 (123833), TIGAR (610775), FGF23 (605380), FGF6 (134921), C12orf4 (616082), RAD51AP1 (603070), DYRK4 (609181), AKAP3 (604689), NDUFA9 (603834), GALNT8 (606250), KCNA6 (176257), KCNA1 (176260), KCNA5 (176267), NTF3 (162660), ANO2 (610109), VWF (613160), CD9 (143030), PLEKHG6 (611743), TNFRSF1A (191190), SCNN1A (600228), LTBR (600979), CD27 (186711), TAPBPL (607081), VAMP1 (185880), MRPL51 (611855), NCAPD2 (615638), SCARNA10 (615639), GAPDH (138400), IFFO1 (610495), NOP2 (164031), CHD4 (603277), LPAR5 (606926), ACRBP (608352), ING4 (608524), ZNF384 (609951), PIANP (616065), COPS7A (616009), MLF2 (601401), PTMS (168440), LAG3 (153337), CD4 (186940), P3H3 (610342), GNB3 (139130), CDCA3 (607749), USP5 (601447), TPI1 (190450), SPSB2 (611658), ENO2 (131360), ATN1 (607462), C12orf57 (615140), PTPN6 (176883), MIR200C (612092), MIR141 (612093), PHB2 (610704), SCARNA12 (615642), EMG1 (611531), LPCAT3 (611950), C1S (120580), C1R (613785), C1RL (608974), RBP5 (611866), CLSTN3 (611324), PEX5 (600414), ACSM4 (614360), CD163L1 (606079), CD163 (605545), APOBEC1 (600130), GDF3 (606522), DPPA3 (608408), CLEC4C (606677), NANOG (607937), SLC2A14 (611039), SLC2A3 (138170), C3AR1 (605246), NECAP1 (611623), CLEC4A (605306), FAM90A1 (613041), CLEC6A (613579), CLEC4D (609964), CLEC4E (609962), AICDA (605257), MFAP5 (601103), RIMKLB (614054), A2ML1 (610627), PHC1 (602978), M6PR (154540), KLRG1 (604874), A2M (103950), PZP (176420), DDX12P (601151), KLRB1 (602890), CLEC2D (605659), CLECL1 (607467), CD69 (107273), KLRF1 (605029), CLEC2B (603242), CLEC2A (612087), CLEC12A (612088), CLEC1B (606783), CLEC12B (617573), CLEC9A (612252), CLEC1A (606782), CLEC7A (606264), OLR1 (602601), GABARAPL1 (607420), KLRD1 (602894), KLRK1 (611817), KLRC4 (602893), KLRC3 (602892), KLRC2 (602891), KLRC1 (161555), KLRA1P (604274), STYK1 (611433), YBX3 (603437)	Cytoregions Not Set				false	arr[hg19] 12p13.32p13.2(3,871,580-10,894,916)x4	chr12:3871580-10894916
H18008653.OSCHP	4.0	Gain	12	p13.33	2511.559	294	28	WNK1, RAD52, ERC1, LINC00942, FBXL14, WNT5B, MIR3649, ADIPOR2, CACNA2D4, LRTM2, LINC00940, DCP1B, CACNA1C-IT2, CACNA1C, CACNA1C-AS4, CACNA1C-IT3, CACNA1C-AS2, CACNA1C-AS1, ITFG2-AS1, FKBP4, ITFG2, NRIP2, LOC100507424, FOXM1, RHNO1, TULP3, TEAD4, TSPAN9	16	WNK1 (605232), RAD52 (600392), ERC1 (607127), FBXL14 (609081), WNT5B (606361), ADIPOR2 (607946), CACNA2D4 (608171), DCP1B (609843), CACNA1C (114205), FKBP4 (600611), ITFG2 (617421), FOXM1 (602341), RHNO1 (614085), TULP3 (604730), TEAD4 (601714), TSPAN9 (613137)	Cytoregions Not Set				false	arr[hg19] 12p13.33p13.32(895,048-3,406,607)x4	chr12:895048-3406607
H18008653.OSCHP	4.0	Gain	18	q21.1	1675.401	113	21	DYM, C18orf32, RPL17-C18orf32, MIR1539, RPL17, SNORD58C, SNORD58A, SNORD58B, LIPG, ACAA2, SCARNA17, SNHG22, MYO5B, MIR4320, CFAP53, MBD1, CXXC1, SKA1, MAPK4, MRO, ME2	13	DYM (607461), RPL17 (603661), LIPG (603684), ACAA2 (604770), SCARNA17 (615645), MYO5B (606540), CFAP53 (614759), MBD1 (156535), CXXC1 (609150), SKA1 (616673), MAPK4 (176949), MRO (608080), ME2 (154270)	Cytoregions Not Set				false	arr[hg19] 18q21.1q21.2(46,770,097-48,445,498)x4	chr18:46770097-48445498
H18008653.OSCHP	4.0	Gain	5	q35.1	1597.605	117	16	SPDL1, DOCK2, FAM196B, MIR378E, FOXI1, LINC01187, C5orf58, LCP2, LOC100128059, LINC01366, KCNIP1, KCNMB1, CTD-2270F17.1, LOC105377716, GABRP, RANBP17	8	SPDL1 (616401), DOCK2 (603122), FOXI1 (601093), LCP2 (601603), KCNIP1 (604660), KCNMB1 (603951), GABRP (602729), RANBP17 (606141)	Cytoregions Not Set				false	arr[hg19] 5q35.1(168,768,627-170,366,232)x4	chr5:168768627-170366232
H18008653.OSCHP	4.0	Gain	8	q24.3	724.19	51	35	MROH1, MIR7112, SCX, HGH1, BOP1, HSF1, DGAT1, MIR6848, SCRT1, TMEM249, FBXL6, SLC52A2, LOC101928902, ADCK5, CPSF1, MIR939, MIR6849, SLC39A4, VPS28, TONSL, TONSL-AS1, MIR6893, CYHR1, KIFC2, FOXH1, PPP1R16A, GPT, MFSD3, RECQL4, LRRC14, LRRC24, C8orf82, ARHGAP39, ZNF251, ZNF34	19	SCX (609067), BOP1 (610596), HSF1 (140580), DGAT1 (604900), SCRT1 (605858), FBXL6 (609076), SLC52A2 (607882), CPSF1 (606027), SLC39A4 (607059), VPS28 (611952), TONSL (604546), CYHR1 (616635), KIFC2 (615216), FOXH1 (603621), PPP1R16A (609172), GPT (138200), RECQL4 (603780), ARHGAP39 (615880), ZNF34 (194526)	Cytoregions Not Set				false	arr[hg19] 8q24.3(145,276,231-146,000,421)x4	chr8:145276231-146000421
H18008653.OSCHP	4.0	Gain	12	p13.33	667.825	65	12	IQSEC3, LOC574538, SLC6A12, LOC101929384, SLC6A13, LOC102723544, KDM5A, CCDC77, B4GALNT3, NINJ2, LOC105369595, LOC100049716	6	IQSEC3 (612118), SLC6A12 (603080), SLC6A13 (615097), KDM5A (180202), B4GALNT3 (612220), NINJ2 (607297)	Cytoregions Not Set				false	arr[hg19] 12p13.33(189,399-857,224)x4	chr12:189399-857224
H18008653.OSCHP	4.0	Gain	21	q22.3	592.171	40	15	CSTB, RRP1, AATBC, AGPAT3, TRAPPC10, PWP2, C21orf33, LINC01678, ICOSLG, DNMT3L, LOC105372833, AIRE, PFKL, C21orf2, TRPM2	12	CSTB (601145), RRP1 (610653), AGPAT3 (614794), TRAPPC10 (602103), PWP2 (601475), C21orf33 (601659), ICOSLG (605717), DNMT3L (606588), AIRE (607358), PFKL (171860), C21orf2 (603191), TRPM2 (603749)	Cytoregions Not Set				false	arr[hg19] 21q22.3(45,188,091-45,780,262)x4	chr21:45188091-45780262
