File	CN State	Type	Chromosome	Cytoband Start	Size (kbp)	Marker Count	Gene Count	Genes	OMIM ® Genes Count	OMIM ® Genes	CytoRegions	Call	Segment Interpretation	Curation By	Materially Modified Segment	Microarray Nomenclature	Full Location
H18010462.OSCHP	3.0	Gain	22	q11.23	48.931	21	5	GSTTP1, LOC391322, GSTT1-AS1, GSTT1, GSTTP2	1	GSTT1 (600436)	Cytoregions Not Set				false	arr[hg19] 22q11.23(24,341,387-24,390,318)x3	chr22:24341387-24390318
H18010462.OSCHP	3.0	Gain	3	p14.1	427.86	19	2	SUCLG2-AS1, FAM19A1	1	FAM19A1 (617495)	Cytoregions Not Set				false	arr[hg19] 3p14.1(67,786,923-68,214,783)x3	chr3:67786923-68214783
H18010462.OSCHP	2.67	Gain	3	p21.1	376.69	27	5	CACNA1D, CHDH, IL17RB, ACTR8, SELENOK	3	CACNA1D (114206), IL17RB (605458), SELENOK (607916)	Cytoregions Not Set				false	arr[hg19] 3p21.1(53,682,907-54,059,597)x2-3	chr3:53682907-54059597
H18010462.OSCHP	2.67	Gain	16	q21	291.067	21	5	CNOT1, SNORA46, SNORA50A, SLC38A7, GOT2	3	CNOT1 (604917), SLC38A7 (614236), GOT2 (138150)	Cytoregions Not Set				false	arr[hg19] 16q21(58,580,212-58,871,279)x2-3	chr16:58580212-58871279
H18010462.OSCHP	2.67	Gain	2	q37.3	350.917	23	10	D2HGDH, GAL3ST2, NEU4, PDCD1, RTP5, LINC01237, LOC285095, LINC01238, LINC01880, LINC01881	4	D2HGDH (609186), GAL3ST2 (608237), NEU4 (608527), PDCD1 (600244)	Cytoregions Not Set				false	arr[hg19] 2q37.3(242,701,414-243,052,331)x2-3	chr2:242701414-243052331
H18010462.OSCHP	2.67	Gain	11	q13.3	871.88	107	11	FGF19, FGF4, FGF3, LOC101928443, ANO1-AS2, ANO1, FADD, PPFIA1, MIR548K, CTTN, SHANK2	8	FGF19 (603891), FGF4 (164980), FGF3 (164950), ANO1 (610108), FADD (602457), PPFIA1 (611054), CTTN (164765), SHANK2 (603290)	Cytoregions Not Set				false	arr[hg19] 11q13.3(69,492,710-70,364,590)x2-3	chr11:69492710-70364590
H18010462.OSCHP	2.67	Gain	18	q11.1	862.226	58	11	GREB1L, ESCO1, SNRPD1, ABHD3, MIR320C1, MIB1, MIR133A1HG, MIR133A1, MIR1-2, GATA6-AS1, GATA6	7	ESCO1 (609674), SNRPD1 (601063), ABHD3 (612197), MIB1 (608677), MIR133A1 (610254), MIR1-2 (610252), GATA6 (601656)	Cytoregions Not Set				false	arr[hg19] 18q11.1q11.2(18,916,702-19,778,928)x2-3	chr18:18916702-19778928
H18010462.OSCHP	2.67	Gain	16	q24.1	289.945	20	5	GSE1, GINS2, C16orf74, MIR1910, EMC8	3	GSE1 (616886), GINS2 (610609), EMC8 (604886)	Cytoregions Not Set				false	arr[hg19] 16q24.1(85,531,361-85,821,306)x2-3	chr16:85531361-85821306
H18010462.OSCHP	2.67	Gain	17	q21.32	408.593	26	10	IGF2BP1, B4GALNT2, GNGT2, ABI3, PHOSPHO1, FLJ40194, MIR6129, ZNF652, LOC102724596, PHB	6	IGF2BP1 (608288), B4GALNT2 (111730), GNGT2 (139391), ABI3 (606363), ZNF652 (613907), PHB (176705)	Cytoregions Not Set				false	arr[hg19] 17q21.32q21.33(47,125,981-47,534,574)x2-3	chr17:47125981-47534574
H18010462.OSCHP	2.67	Gain	5	p13.1	4651.205	314	36	LINC02104, LINC00603, PTGER4, TTC33, PRKAA1, LOC100506548, RPL37, SNORD72, CARD6, C7, MROH2B, C6, PLCXD3, OXCT1, OXCT1-AS1, C5orf51, FBXO4, LOC101926960, GHR, CCDC152, SELENOP, FLJ32255, LOC648987, ANXA2R, LOC153684, LOC100132356, LOC100506639, ZNF131, NIM1K, HMGCS1, CCL28, TMEM267, C5orf34, PAIP1, NNT-AS1, NNT	17	PTGER4 (601586), PRKAA1 (602739), RPL37 (604181), CARD6 (609986), C7 (217070), C6 (217050), PLCXD3 (617016), OXCT1 (601424), FBXO4 (609090), GHR (600946), SELENOP (601484), ANXA2R (611296), ZNF131 (604073), HMGCS1 (142940), CCL28 (605240), PAIP1 (605184), NNT (607878)	Cytoregions Not Set				false	arr[hg19] 5p13.1p12(39,519,026-44,170,231)x2-3	chr5:39519026-44170231
