File	CN State	Type	Chromosome	Cytoband Start	Size (kbp)	Marker Count	Gene Count	Genes	OMIM ® Genes Count	OMIM ® Genes	CytoRegions	Call	Segment Interpretation	Curation By	Materially Modified Segment	Microarray Nomenclature	Full Location
H18010623.OSCHP	5.67	Gain	11	q13.1	296.509	32	12	EIF1AD, BANF1, CST6, CATSPER1, GAL3ST3, SF3B2, SNORD13F, PACS1, KLC2, RAB1B, CNIH2, YIF1A	10	BANF1 (603811), CST6 (601891), CATSPER1 (606389), GAL3ST3 (608234), SF3B2 (605591), PACS1 (607492), KLC2 (611729), RAB1B (612565), CNIH2 (611288), YIF1A (611484)	Cytoregions Not Set				false	arr[hg19] 11q13.1q13.2(65,759,633-66,056,142)x5-6	chr11:65759633-66056142
H18010623.OSCHP	5.33	Gain	11	q13.2	2102.367	162	73	CD248, RIN1, BRMS1, B4GAT1, LOC102724064, SLC29A2, NPAS4, MRPL11, PELI3, LOC101928069, DPP3, BBS1, ZDHHC24, ACTN3, CTSF, CCDC87, CCS, RBM14, RBM14-RBM4, RBM4, RBM4B, SPTBN2, C11orf80, RCE1, PC, LRFN4, MIR3163, C11orf86, SYT12, MIR6860, RHOD, KDM2A, GRK2, ANKRD13D, SSH3, LOC100130987, POLD4, CLCF1, RAD9A, PPP1CA, TBC1D10C, CARNS1, RPS6KB2, PTPRCAP, CORO1B, GPR152, CABP4, TMEM134, AIP, MIR6752, PITPNM1, CDK2AP2, CABP2, GSTP1, C11orf72, NDUFV1, DOC2GP, NUDT8, TBX10, ACY3, ALDH3B2, FAM86C2P, UNC93B1, ALDH3B1, NDUFS8, MIR7113, MIR4691, TCIRG1, MIR6753, CHKA, KMT5B, C11orf24, LRP5	52	CD248 (606064), RIN1 (605965), BRMS1 (606259), B4GAT1 (605517), SLC29A2 (602110), NPAS4 (608554), MRPL11 (611826), PELI3 (609827), DPP3 (606818), BBS1 (209901), ACTN3 (102574), CTSF (603539), CCS (603864), RBM14 (612409), RBM4 (602571), SPTBN2 (604985), C11orf80 (616109), RCE1 (605385), PC (608786), LRFN4 (612810), SYT12 (606436), RHOD (605781), KDM2A (605657), GRK2 (109635), ANKRD13D (615126), SSH3 (606780), POLD4 (611525), CLCF1 (607672), RAD9A (603761), PPP1CA (176875), TBC1D10C (610831), CARNS1 (613368), RPS6KB2 (608939), PTPRCAP (601577), CORO1B (609849), CABP4 (608965), AIP (605555), PITPNM1 (608794), CABP2 (607314), GSTP1 (134660), NDUFV1 (161015), TBX10 (604648), ACY3 (614413), ALDH3B2 (601917), UNC93B1 (608204), ALDH3B1 (600466), NDUFS8 (602141), TCIRG1 (604592), CHKA (118491), KMT5B (610881), C11orf24 (610880), LRP5 (603506)	Cytoregions Not Set				false	arr[hg19] 11q13.2(66,075,143-68,177,510)x5-6	chr11:66075143-68177510
H18010623.OSCHP	5.33	Gain	11	p11.2	294.367	20	9	DGKZ, MIR4688, MDK, CHRM4, AMBRA1, MIR3160-1, MIR3160-2, HARBI1, ATG13	6	DGKZ (601441), MDK (162096), CHRM4 (118495), AMBRA1 (611359), HARBI1 (615086), ATG13 (615088)	Cytoregions Not Set				false	arr[hg19] 11p11.2(46,391,217-46,685,584)x5-6	chr11:46391217-46685584
H18010623.OSCHP	5.0	Gain	13	q31.3	1432.582	142	12	LINC00410, LINC00380, LINC00379, MIR17HG, MIR17, MIR18A, MIR19A, MIR20A, MIR19B1, MIR92A1, GPC5, GPC5-AS2	8	MIR17HG (609415), MIR17 (609416), MIR18A (609417), MIR19A (609418), MIR20A (609420), MIR19B1 (609419), MIR92A1 (609422), GPC5 (602446)	Cytoregions Not Set				false	arr[hg19] 13q31.3(91,574,327-93,006,909)x5	chr13:91574327-93006909
H18010623.OSCHP	5.0	Gain	11	q11	1623.687	102	48	OR5W2, OR5I1, OR10AG1, OR7E5P, OR5F1, OR5AS1, OR8I2, OR8H2, OR8H3, OR8J3, OR8K5, OR5J2, OR5T2, OR5T3, OR5T1, OR8H1, OR8K3, OR8K1, OR8J1, OR8U8, OR8U1, OR5AL1, OR5R1, OR5M9, OR5M3, OR5M8, OR5M11, OR5M10, OR5M1, OR5AP2, OR5AR1, OR9G1, OR9G9, OR9G4, MIR6128, LOC101927120, OR5AK2, OR5AK4P, LRRC55, APLNR, TNKS1BP1, SSRP1, P2RX3, PRG3, PRG2, SLC43A3, RTN4RL2, SLC43A1	11	OR5I1 (608496), OR5F1 (608492), LRRC55 (615213), APLNR (600052), TNKS1BP1 (607104), SSRP1 (604328), P2RX3 (600843), PRG3 (606814), PRG2 (605601), RTN4RL2 (610462), SLC43A1 (603733)	Cytoregions Not Set				false	arr[hg19] 11q11q12.1(55,667,274-57,290,961)x5	chr11:55667274-57290961
H18010623.OSCHP	4.67	Gain	1	p36.13	1089.483	201	21	ESPNP, FAM231C, FAM231A, MST1L, LOC102724562, MIR3675, LOC440570, LOC105376805, CROCC, MFAP2, ATP13A2, SDHB, PADI2, PADI1, PADI3, MIR3972, PADI4, PADI6, RCC2, ARHGEF10L, ACTL8	11	CROCC (615776), MFAP2 (156790), ATP13A2 (610513), SDHB (185470), PADI2 (607935), PADI1 (607934), PADI3 (606755), PADI4 (605347), PADI6 (610363), RCC2 (609587), ARHGEF10L (612494)	Cytoregions Not Set				false	arr[hg19] 1p36.13(17,044,334-18,133,817)x4-5	chr1:17044334-18133817
H18010623.OSCHP	4.0	Gain	11	p11.2	1684.914	125	42	ATG13, ARHGAP1, ZNF408, F2, CKAP5, MIR5582, SNORD67, LRP4-AS1, LRP4, C11orf49, ARFGAP2, PACSIN3, MIR6745, DDB2, ACP2, NR1H3, MADD, LOC101928943, MYBPC3, SPI1, MIR4487, SLC39A13, PSMC3, RAPSN, CELF1, PTPMT1, KBTBD4, NDUFS3, FAM180B, C1QTNF4, MTCH2, AGBL2, FNBP4, NUP160, PTPRJ, MIR3161, OR4B1, OR4X2, OR4X1, OR4S1, OR4C3, OR4C45	26	ATG13 (615088), ARHGAP1 (602732), ZNF408 (616454), F2 (176930), CKAP5 (611142), LRP4 (604270), ARFGAP2 (606908), PACSIN3 (606513), DDB2 (600811), ACP2 (171650), NR1H3 (602423), MADD (603584), MYBPC3 (600958), SPI1 (165170), SLC39A13 (608735), PSMC3 (186852), RAPSN (601592), CELF1 (601074), PTPMT1 (609538), NDUFS3 (603846), C1QTNF4 (614911), MTCH2 (613221), AGBL2 (617345), FNBP4 (615265), NUP160 (607614), PTPRJ (600925)	Cytoregions Not Set				false	arr[hg19] 11p11.2(46,691,736-48,376,650)x4	chr11:46691736-48376650
H18010623.OSCHP	3.67	Gain	1	p36.13	909.505	76	5	ACTL8, LINC01654, IGSF21, KLHDC7A, PAX7	1	PAX7 (167410)	Cytoregions Not Set				false	arr[hg19] 1p36.13(18,136,683-19,046,188)x3-4	chr1:18136683-19046188
H18010623.OSCHP	3.33	Gain	14	q32.33	323.608	65	1	LINC00226	0		Cytoregions Not Set				false	arr[hg19] 14q32.33(106,466,136-106,789,744)x3-4	chr14:106466136-106789744
H18010623.OSCHP	3.33	Gain	10	q11.22	161.259	33	6	LOC102724593, SYT15, GPRIN2, NPY4R, NPY4R2, LINC00842	3	SYT15 (608081), GPRIN2 (611240), NPY4R (601790)	Cytoregions Not Set				false	arr[hg19] 10q11.22(46,965,150-47,126,409)x3-4	chr10:46965150-47126409
