File	CN State	Type	Chromosome	Cytoband Start	Size (kbp)	Marker Count	Gene Count	Genes	OMIM ® Genes Count	OMIM ® Genes	CytoRegions	Call	Segment Interpretation	Curation By	Materially Modified Segment	Microarray Nomenclature	Full Location
H18011628.OSCHP	9.0	Gain	19	q12	1694.458	160	13	LOC100420587, LOC102724908, LINC00906, LOC102724958, LINC01532, UQCRFS1, LOC284395, VSTM2B, POP4, PLEKHF1, C19orf12, CCNE1, URI1	6	UQCRFS1 (191327), POP4 (606114), PLEKHF1 (615200), C19orf12 (614297), CCNE1 (123837), URI1 (603494)	Cytoregions Not Set				false	arr[hg19] 19q12(28,817,505-30,511,963)x9	chr19:28817505-30511963
H18011628.OSCHP	6.33	Gain	19	q12	523.803	36	1	ZNF536	0		Cytoregions Not Set				false	arr[hg19] 19q12(30,527,603-31,051,406)x6-7	chr19:30527603-31051406
H18011628.OSCHP	4.67	Gain	19	q11	865.934	58	2	LINC00662, LOC101927151	0		Cytoregions Not Set				false	arr[hg19] 19q11q12(27,932,296-28,798,230)x4-5	chr19:27932296-28798230
H18011628.OSCHP	4.67	Gain	19	q12	703.95	50	3	ZNF536, TSHZ3, LINC01791	1	TSHZ3 (614119)	Cytoregions Not Set				false	arr[hg19] 19q12(31,079,268-31,783,218)x4-5	chr19:31079268-31783218
H18011628.OSCHP	4.33	Gain	10	q22.2	2353.75	164	15	DUSP13, SAMD8, VDAC2, COMTD1, ZNF503, ZNF503-AS1, ZNF503-AS2, LOC101929234, LRMDA, MIR606, LOC105378367, KCNMA1, KCNMA1-AS1, KCNMA1-AS2, KCNMA1-AS3	6	DUSP13 (613191), SAMD8 (611575), VDAC2 (193245), ZNF503 (613902), LRMDA (614537), KCNMA1 (600150)	Cytoregions Not Set				false	arr[hg19] 10q22.2q22.3(76,863,089-79,216,839)x4-5	chr10:76863089-79216839
H18011628.OSCHP	4.0	Gain	10	q22.2	1115.351	105	9	VCL, AP3M1, ADK, LOC102723439, KAT6B, LOC101929165, SNORD172, DUPD1, DUSP13	5	VCL (193065), AP3M1 (610366), ADK (102750), KAT6B (605880), DUSP13 (613191)	Cytoregions Not Set				false	arr[hg19] 10q22.2(75,739,213-76,854,564)x4	chr10:75739213-76854564
H18011628.OSCHP	3.67	Gain	10	q22.3	1562.244	107	8	KCNMA1, DLG5, DLG5-AS1, POLR3A, RPS24, LINC00856, LINC00595, ZMIZ1-AS1	4	KCNMA1 (600150), DLG5 (604090), POLR3A (614258), RPS24 (602412)	Cytoregions Not Set				false	arr[hg19] 10q22.3(79,235,195-80,797,439)x3-4	chr10:79235195-80797439
H18011628.OSCHP	3.67	Gain	X	p11.23	1716.973	142	74	SSX4B, SSX4, SLC38A5, FTSJ1, LOC101927635, PORCN, EBP, TBC1D25, RBM3, WDR13, WAS, SUV39H1, GLOD5, GATA1, HDAC6, ERAS, PCSK1N, TIMM17B, PQBP1, SLC35A2, PIM2, OTUD5, KCND1, GRIPAP1, TFE3, CCDC120, PRAF2, WDR45, GPKOW, MAGIX, PLP2, PRICKLE3, SYP, SYP-AS1, CACNA1F, CCDC22, FOXP3, FLICR, PPP1R3F, GAGE10, GAGE12J, GAGE2E, GAGE13, GAGE8, GAGE2D, GAGE2A, GAGE2C, GAGE4, GAGE5, GAGE12I, GAGE7, GAGE2B, GAGE12F, GAGE12D, GAGE12G, GAGE12H, GAGE12E, GAGE12C, GAGE12B, GAGE6, GAGE1, PAGE1, PAGE4, USP27X-AS1, USP27X, CLCN5, MIR532, MIR188, MIR500A, MIR362, MIR501, MIR500B, MIR660, MIR502	57	SSX4 (300326), SLC38A5 (300649), FTSJ1 (300499), PORCN (300651), EBP (300205), TBC1D25 (311240), RBM3 (300027), WDR13 (300512), WAS (300392), SUV39H1 (300254), GATA1 (305371), HDAC6 (300272), ERAS (300437), PCSK1N (300399), TIMM17B (300249), PQBP1 (300463), SLC35A2 (314375), PIM2 (300295), OTUD5 (300713), KCND1 (300281), GRIPAP1 (300408), TFE3 (314310), CCDC120 (300947), PRAF2 (300840), WDR45 (300526), PLP2 (300112), PRICKLE3 (300111), SYP (313475), CACNA1F (300110), CCDC22 (300859), FOXP3 (300292), GAGE10 (300737), GAGE12J (300733), GAGE2E (300736), GAGE13 (300734), GAGE8 (300638), GAGE2D (300735), GAGE2A (300720), GAGE2C (300595), GAGE4 (300597), GAGE5 (300598), GAGE7 (300601), GAGE2B (300726), GAGE12H (300732), GAGE12F (300730), GAGE12D (300728), GAGE12C (300727), GAGE12G (300731), GAGE12E (300729), GAGE6 (300599), GAGE12I (300637), GAGE1 (300594), PAGE1 (300288), PAGE4 (300287), USP27X (300975), CLCN5 (300008), MIR502 (300893)	Cytoregions Not Set				false	arr[hg19] Xp11.23p11.22(48,225,038-49,942,011)x3-4	chrX:48225038-49942011
H18011628.OSCHP	3.33	Gain	19	q12	1550.566	105	14	TSHZ3, THEG5, LINC01533, LINC01782, ZNF507, LOC400684, DPY19L3, PDCD5, ANKRD27, SNORA68B, RGS9BP, NUDT19, TDRD12, SLC7A9	5	TSHZ3 (614119), DPY19L3 (613894), PDCD5 (604583), RGS9BP (607814), SLC7A9 (604144)	Cytoregions Not Set				false	arr[hg19] 19q12q13.11(31,801,129-33,351,695)x3-4	chr19:31801129-33351695
H18011628.OSCHP	3.33	Gain	19	q13.12	2630.548	206	83	ZNF793, ZNF571-AS1, ZNF540, ZNF571, ZFP30, ZNF781, ZNF607, ZNF573, LOC644554, LOC100631378, WDR87, SIPA1L3, SNORD152, DPF1, PPP1R14A, SPINT2, YIF1B, C19orf33, KCNK6, CATSPERG, PSMD8, GGN, SPRED3, FAM98C, RASGRP4, RYR1, MAP4K1, LOC105372397, EIF3K, ACTN4, CAPN12, LGALS7, LGALS7B, LGALS4, ECH1, HNRNPL, RINL, SIRT2, NFKBIB, CCER2, SARS2, MRPS12, FBXO17, FBXO27, ACP7, PAK4, NCCRP1, SYCN, IFNL3, IFNL4, IFNL2, IFNL1, LRFN1, GMFG, SAMD4B, PAF1, MED29, ZFP36, MIR4530, PLEKHG2, RPS16, SUPT5H, SNORD175, TIMM50, DLL3, SELENOV, EID2B, EID2, LGALS13, LOC100129935, LGALS16, LGALS17A, LGALS14, CLC, LEUTX, DYRK1B, MIR6719, FBL, FCGBP, PSMC4, ZNF546, ZNF780B, ZNF780A	53	ZNF540 (613903), ZFP30 (617317), SIPA1L3 (616655), DPF1 (601670), PPP1R14A (608153), SPINT2 (605124), KCNK6 (603939), CATSPERG (613452), GGN (609966), SPRED3 (609293), RASGRP4 (607320), RYR1 (180901), MAP4K1 (601983), EIF3K (609596), ACTN4 (604638), CAPN12 (608839), LGALS7 (600615), LGALS7B (617139), LGALS4 (602518), ECH1 (600696), HNRNPL (603083), SIRT2 (604480), NFKBIB (604495), SARS2 (612804), MRPS12 (603021), FBXO17 (609094), FBXO27 (609099), ACP7 (610490), PAK4 (605451), NCCRP1 (615901), IFNL3 (607402), IFNL4 (615090), IFNL2 (607401), IFNL1 (607403), LRFN1 (612807), GMFG (604104), PAF1 (610506), MED29 (612914), ZFP36 (190700), PLEKHG2 (611893), RPS16 (603675), SUPT5H (602102), TIMM50 (607381), DLL3 (602768), SELENOV (607919), EID2 (609773), LGALS13 (608717), LGALS14 (607260), CLC (153310), DYRK1B (604556), FBL (134795), FCGBP (617553), PSMC4 (602707)	Cytoregions Not Set				false	arr[hg19] 19q13.12q13.2(38,000,467-40,631,015)x3-4	chr19:38000467-40631015
