File	CN State	Type	Chromosome	Cytoband Start	Size (kbp)	Marker Count	Gene Count	Genes	OMIM ® Genes Count	OMIM ® Genes	CytoRegions	Call	Segment Interpretation	Curation By	Materially Modified Segment	Microarray Nomenclature	Full Location
H18012410_adjusted.RC.OSCHP	15.0	Gain	8	q22.2	709.875	62	4	KCNS2, STK3, OSR2, VPS13B	4	KCNS2 (602906), STK3 (605030), OSR2 (611297), VPS13B (607817)	Cytoregions Not Set				false	arr[hg19] 8q22.2(99,402,037-100,111,912)x15	chr8:99402037-100111912
H18012410_adjusted.RC.OSCHP	15.0	Gain	8	q21.3	303.246	22	0		0		Cytoregions Not Set				false	arr[hg19] 8q21.3(89,373,915-89,677,161)x15	chr8:89373915-89677161
H18012410_adjusted.RC.OSCHP	14.0	Gain	8	q22.1	655.554	54	7	LOC100500773, GDF6, UQCRB, MTERF3, PTDSS1, LOC102724804, SDC2	5	GDF6 (601147), UQCRB (191330), MTERF3 (616930), PTDSS1 (612792), SDC2 (142460)	Cytoregions Not Set				false	arr[hg19] 8q22.1(96,908,090-97,563,644)x14	chr8:96908090-97563644
H18012410_adjusted.RC.OSCHP	11.0	Gain	8	q22.1	257.551	27	2	SDC2, CPQ	1	SDC2 (142460)	Cytoregions Not Set				false	arr[hg19] 8q22.1(97,567,657-97,825,208)x11	chr8:97567657-97825208
H18012410_adjusted.RC.OSCHP	10.0	Gain	8	q23.2	4550.588	890	5	LINC01608, LINC01609, LINC02237, CSMD3, MIR2053	1	CSMD3 (608399)	Cytoregions Not Set				false	arr[hg19] 8q23.2q23.3(111,184,070-115,734,658)x10	chr8:111184070-115734658
H18012410_adjusted.RC.OSCHP	9.0	Gain	12	q13.3	501.668	142	17	OS9, AGAP2, AGAP2-AS1, TSPAN31, CDK4, MIR6759, MARCH9, CYP27B1, METTL1, EEF1AKMT3, TSFM, AVIL, CTDSP2, MIR26A2, LOC100506844, ATP23, LINC02403	12	OS9 (609677), AGAP2 (605476), TSPAN31 (181035), CDK4 (123829), MARCH9 (613336), CYP27B1 (609506), METTL1 (604466), EEF1AKMT3 (615258), TSFM (604723), AVIL (613397), CTDSP2 (608711), MIR26A2 (613057)	Cytoregions Not Set				false	arr[hg19] 12q13.3q14.1(58,097,749-58,599,417)x9	chr12:58097749-58599417
H18012410_adjusted.RC.OSCHP	9.0	Gain	8	q21.2	2519.82	167	10	PSKH2, ATP6V0D2, SLC7A13, WWP1, RMDN1, CPNE3, CNGB3, CNBD1, DCAF4L2, MMP16	6	SLC7A13 (617256), WWP1 (602307), RMDN1 (611871), CPNE3 (604207), CNGB3 (605080), MMP16 (602262)	Cytoregions Not Set				false	arr[hg19] 8q21.2q21.3(86,846,444-89,366,264)x9	chr8:86846444-89366264
H18012410_adjusted.RC.OSCHP	9.0	Gain	8	q22.2	2574.353	189	21	VPS13B, MIR599, MIR875, COX6C, RGS22, SNORD77B, MIR1273A, FBXO43, POLR2K, SPAG1, RNF19A, MIR4471, ANKRD46, SNX31, PABPC1, MIR7705, YWHAZ, FLJ42969, ZNF706, NACAP1, GRHL2	10	VPS13B (607817), COX6C (124090), RGS22 (615650), FBXO43 (609110), POLR2K (606033), SPAG1 (603395), RNF19A (607119), PABPC1 (604679), YWHAZ (601288), GRHL2 (608576)	Cytoregions Not Set				false	arr[hg19] 8q22.2q22.3(100,123,931-102,698,284)x9	chr8:100123931-102698284
H18012410_adjusted.RC.OSCHP	8.0	Gain	X	q12	438.392	268	1	AR	1	AR (313700)	Cytoregions Not Set				false	arr[hg19] Xq12(66,723,010-67,161,402)x8	chrX:66723010-67161402
H18012410_adjusted.RC.OSCHP	8.0	Gain	20	q11.21	810.806	87	20	BCL2L1, ABALON, TPX2, MYLK2, FOXS1, DUSP15, TTLL9, PDRG1, XKR7, MIR7641-2, CCM2L, HCK, TM9SF4, TSPY26P, PLAGL2, POFUT1, MIR1825, KIF3B, ASXL1, NOL4L	12	BCL2L1 (600039), ABALON (616018), TPX2 (605917), MYLK2 (606566), FOXS1 (602939), DUSP15 (616776), PDRG1 (610789), HCK (142370), PLAGL2 (604866), POFUT1 (607491), KIF3B (603754), ASXL1 (612990)	Cytoregions Not Set				false	arr[hg19] 20q11.21(30,274,554-31,085,360)x8	chr20:30274554-31085360
H18012410_adjusted.RC.OSCHP	8.0	Gain	8	q22.1	1543.394	104	13	CPQ, LOC101927066, TSPYL5, SNORD3H, MTDH, LAPTM4B, MATN2, RPL30, SNORA72, ERICH5, RIDA, POP1, NIPAL2	7	TSPYL5 (614721), MTDH (610323), LAPTM4B (613296), MATN2 (602108), RPL30 (180467), RIDA (602487), POP1 (602486)	Cytoregions Not Set				false	arr[hg19] 8q22.1q22.2(97,843,521-99,386,915)x8	chr8:97843521-99386915
H18012410_adjusted.RC.OSCHP	8.0	Gain	20	q11.21	658.427	29	17	LINC01597, LINC01598, FRG1BP, FRG1DP, MLLT10P1, DEFB115, DEFB116, DEFB118, DEFB119, DEFB121, DEFB122, DEFB123, DEFB124, REM1, LINC00028, HM13, HM13-AS1	7	DEFB118 (607650), DEFB119 (615997), DEFB121 (616075), DEFB122 (616077), DEFB123 (616076), REM1 (610388), HM13 (607106)	Cytoregions Not Set				false	arr[hg19] 20q11.21(29,519,155-30,177,582)x8	chr20:29519155-30177582
H18012410_adjusted.RC.OSCHP	7.0	Gain	3	p21.31	283.413	22	9	CDC25A, MIR4443, CAMP, ZNF589, FCF1P2, NME6, SPINK8, MIR2115, FBXW12	5	CDC25A (116947), CAMP (600474), ZNF589 (616702), NME6 (608294), FBXW12 (609075)	Cytoregions Not Set				false	arr[hg19] 3p21.31(48,156,634-48,440,047)x7	chr3:48156634-48440047
H18012410_adjusted.RC.OSCHP	7.0	Gain	4	q32.3	2627.455	174	12	DDX60L, PALLD, CBR4, SH3RF1, NEK1, CLCN3, HPF1, LINC02275, MFAP3L, AADAT, LINC01612, LINC02382	7	DDX60L (616725), PALLD (608092), NEK1 (604588), CLCN3 (600580), HPF1 (616614), MFAP3L (616523), AADAT (611754)	Cytoregions Not Set				false	arr[hg19] 4q32.3q34.1(169,297,131-171,924,586)x7	chr4:169297131-171924586
H18012410_adjusted.RC.OSCHP	7.0	Gain	20	q11.21	81.263	20	4	ID1, MIR3193, COX4I2, BCL2L1	3	ID1 (600349), COX4I2 (607976), BCL2L1 (600039)	Cytoregions Not Set				false	arr[hg19] 20q11.21(30,190,943-30,272,206)x7	chr20:30190943-30272206
H18012410_adjusted.RC.OSCHP	7.0	Gain	3	p22.2	1042.407	72	18	ITGA9, ITGA9-AS1, CTDSPL, MIR26A1, VILL, PLCD1, DLEC1, ACAA1, MYD88, OXSR1, SLC22A13, SLC22A14, XYLB, ACVR2B-AS1, ACVR2B, EXOG, SCN5A, SCN10A	15	ITGA9 (603963), CTDSPL (608592), MIR26A1 (612151), PLCD1 (602142), DLEC1 (604050), ACAA1 (604054), MYD88 (602170), OXSR1 (604046), SLC22A13 (604047), SLC22A14 (604048), XYLB (604049), ACVR2B (602730), EXOG (604051), SCN5A (600163), SCN10A (604427)	Cytoregions Not Set				false	arr[hg19] 3p22.2(37,761,232-38,803,639)x7	chr3:37761232-38803639
