File	CN State	Type	Chromosome	Cytoband Start	Size (kbp)	Marker Count	Gene Count	Genes	OMIM ® Genes Count	OMIM ® Genes	CytoRegions	Call	Segment Interpretation	Curation By	Materially Modified Segment	Microarray Nomenclature	Full Location
H18013340.OSCHP	3.0	Gain	10	q23.31	21.208	23	2	KLLN, PTEN	2	KLLN (612105), PTEN (601728)	Cytoregions Not Set				false	arr[hg19] 10q23.31(89,612,023-89,633,231)x3	chr10:89612023-89633231
H18013340.OSCHP	3.0	Gain	11	q13.3	12.502	18	0		0		Cytoregions Not Set				false	arr[hg19] 11q13.3(69,434,378-69,446,880)x3	chr11:69434378-69446880
H18013340.OSCHP	3.0	Gain	12	p13.31	262.035	18	5	RIMKLB, A2ML1, PHC1, M6PR, KLRG1	5	RIMKLB (614054), A2ML1 (610627), PHC1 (602978), M6PR (154540), KLRG1 (604874)	Cytoregions Not Set				false	arr[hg19] 12p13.31(8,921,365-9,183,400)x3	chr12:8921365-9183400
H18013340.OSCHP	3.0	Gain	17	q21.31	49.933	18	5	RPL27, IFI35, VAT1, RND2, BRCA1	5	RPL27 (607526), IFI35 (600735), VAT1 (604631), RND2 (601555), BRCA1 (113705)	Cytoregions Not Set				false	arr[hg19] 17q21.31(41,150,948-41,200,881)x3	chr17:41150948-41200881
H18013340.OSCHP	3.0	Gain	17	q24.1	55.744	22	1	AXIN2	1	AXIN2 (604025)	Cytoregions Not Set				false	arr[hg19] 17q24.1(63,539,615-63,595,359)x3	chr17:63539615-63595359
H18013340.OSCHP	3.0	Gain	18	q12.1	100.843	21	1	CDH2	1	CDH2 (114020)	Cytoregions Not Set				false	arr[hg19] 18q12.1(25,643,396-25,744,239)x3	chr18:25643396-25744239
H18013340.OSCHP	3.0	Gain	18	q12.1	269.173	20	1	ASXL3	1	ASXL3 (615115)	Cytoregions Not Set				false	arr[hg19] 18q12.1(31,160,994-31,430,167)x3	chr18:31160994-31430167
H18013340.OSCHP	3.0	Gain	18	q21.1	260.978	18	2	C18orf25, RNF165	0		Cytoregions Not Set				false	arr[hg19] 18q21.1(43,751,992-44,012,970)x3	chr18:43751992-44012970
H18013340.OSCHP	3.0	Gain	18	q21.2	275.519	21	3	TCF4, TCF4-AS1, MIR4529	1	TCF4 (602272)	Cytoregions Not Set				false	arr[hg19] 18q21.2(52,938,368-53,213,887)x3	chr18:52938368-53213887
H18013340.OSCHP	3.0	Gain	19	p13.2	129.445	18	3	NFIX, LYL1, TRMT1	3	NFIX (164005), LYL1 (151440), TRMT1 (611669)	Cytoregions Not Set				false	arr[hg19] 19p13.2(13,096,284-13,225,729)x3	chr19:13096284-13225729
H18013340.OSCHP	3.0	Gain	19	p13.11	81.72	33	6	MAST3, PIK3R2, IFI30, MPV17L2, RAB3A, LOC102725254	5	MAST3 (612258), PIK3R2 (603157), IFI30 (604664), MPV17L2 (616133), RAB3A (179490)	Cytoregions Not Set				false	arr[hg19] 19p13.11(18,236,248-18,317,968)x3	chr19:18236248-18317968
H18013340.OSCHP	3.0	Gain	19	q13.2	24.634	26	1	AKT2	1	AKT2 (164731)	Cytoregions Not Set				false	arr[hg19] 19q13.2(40,745,138-40,769,772)x3	chr19:40745138-40769772
H18013340.OSCHP	3.0	Gain	21	q22.11	285.391	20	1	TIAM1	1	TIAM1 (600687)	Cytoregions Not Set				false	arr[hg19] 21q22.11(32,415,962-32,701,353)x3	chr21:32415962-32701353
H18013340.OSCHP	3.0	Gain	21	q22.3	303.986	19	9	TRAPPC10, PWP2, C21orf33, LINC01678, ICOSLG, DNMT3L, LOC105372833, AIRE, PFKL	7	TRAPPC10 (602103), PWP2 (601475), C21orf33 (601659), ICOSLG (605717), DNMT3L (606588), AIRE (607358), PFKL (171860)	Cytoregions Not Set				false	arr[hg19] 21q22.3(45,421,078-45,725,064)x3	chr21:45421078-45725064
H18013340.OSCHP	3.0	Gain	3	q24	401.821	28	2	SLC9A9, C3orf58	2	SLC9A9 (608396), C3orf58 (612200)	Cytoregions Not Set				false	arr[hg19] 3q24(143,533,736-143,935,557)x3	chr3:143533736-143935557
H18013340.OSCHP	3.0	Gain	3	p14.1	11.201	19	1	MITF	1	MITF (156845)	Cytoregions Not Set				false	arr[hg19] 3p14.1p13(69,793,340-69,804,541)x3	chr3:69793340-69804541
H18013340.OSCHP	3.0	Gain	6	p11.2	269.585	22	2	PRIM2, MIR548U	1	PRIM2 (176636)	Cytoregions Not Set				false	arr[hg19] 6p11.2(57,225,630-57,495,215)x3	chr6:57225630-57495215
H18013340.OSCHP	3.0	Gain	6	p11.2	557.028	34	3	GUSBP4, LINC00680-GUSBP4, LINC00680	0		Cytoregions Not Set				false	arr[hg19] 6p11.2p11.1(58,213,474-58,770,502)x3	chr6:58213474-58770502
H18013340.OSCHP	3.0	Gain	8	p21.2	95.192	22	1	DOCK5	1	DOCK5 (616904)	Cytoregions Not Set				false	arr[hg19] 8p21.2(25,070,627-25,165,819)x3	chr8:25070627-25165819
H18013340.OSCHP	3.0	Gain	9	p24.1	96.835	23	1	PTPRD	1	PTPRD (601598)	Cytoregions Not Set				false	arr[hg19] 9p24.1(8,639,186-8,736,021)x3	chr9:8639186-8736021
H18013340.OSCHP	3.0	Gain	X	q28	65.22	19	3	GABRE, MIR224, MIR452	2	GABRE (300093), MIR224 (300769)	Cytoregions Not Set				false	arr[hg19] Xq28(151,117,197-151,182,417)x3	chrX:151117197-151182417
H18013340.OSCHP	3.0	Gain	X	p21.1	230.77	19	1	DMD	1	DMD (300377)	Cytoregions Not Set				false	arr[hg19] Xp21.1(33,011,926-33,242,696)x3	chrX:33011926-33242696
H18013340.OSCHP	2.5	Gain	16	p13.13	563.296	38	1	SNX29	0		Cytoregions Not Set				false	arr[hg19] 16p13.13p13.12(12,186,375-12,749,671)x2-3	chr16:12186375-12749671
H18013340.OSCHP	2.5	Gain	16	p13.3	509.391	36	26	POLR3K, SNRNP25, RHBDF1, MPG, NPRL3, HBZ, HBM, HBA2, HBA1, HBQ1, LUC7L, FAM234A, RGS11, ARHGDIG, PDIA2, AXIN1, MRPL28, TMEM8A, LOC100134368, NME4, DECR2, RAB11FIP3, LINC00235, CAPN15, MIR5587, MIR3176	19	POLR3K (606007), RHBDF1 (614403), MPG (156565), NPRL3 (600928), HBZ (142310), HBM (609639), HBA2 (141850), HBA1 (141800), HBQ1 (142240), LUC7L (607782), RGS11 (603895), ARHGDIG (602844), PDIA2 (608012), AXIN1 (603816), MRPL28 (604853), NME4 (601818), DECR2 (615839), RAB11FIP3 (608738), CAPN15 (603267)	Cytoregions Not Set				false	arr[hg19] 16p13.3(83,886-593,277)x2-3	chr16:83886-593277
H18013340.OSCHP	2.5	Gain	16	q24.1	1070.68	86	16	LINC02181, LOC101928708, LOC101928682, C16orf95, LOC101928659, FBXO31, MAP1LC3B, ZCCHC14, LOC101928737, JPH3, KLHDC4, LOC102724467, SLC7A5, MIR6775, CA5A, BANP	6	FBXO31 (609102), MAP1LC3B (609604), JPH3 (605268), SLC7A5 (600182), CA5A (114761), BANP (611564)	Cytoregions Not Set				false	arr[hg19] 16q24.1q24.2(86,958,875-88,029,555)x2-3	chr16:86958875-88029555
H18013340.OSCHP	2.5	Gain	17	q24.1	518.67	50	5	GNA13, LOC100507002, RGS9, LINC02563, AXIN2	3	GNA13 (604406), RGS9 (604067), AXIN2 (604025)	Cytoregions Not Set				false	arr[hg19] 17q24.1(63,019,228-63,537,898)x2-3	chr17:63019228-63537898
H18013340.OSCHP	2.5	Gain	21	q21.1	338.041	22	1	MIR99AHG	1	MIR99AHG (615964)	Cytoregions Not Set				false	arr[hg19] 21q21.1(17,296,378-17,634,419)x2-3	chr21:17296378-17634419
