File	CN State	Type	Chromosome	Cytoband Start	Size (kbp)	Marker Count	Gene Count	Genes	OMIM ® Genes Count	OMIM ® Genes	CytoRegions	Call	Segment Interpretation	Curation By	Materially Modified Segment	Microarray Nomenclature	Full Location
H18009063.OSCHP	4.0	Gain	16	p12.2	361.628	18	5	MFSD13B, RRN3P3, SMG1P1, NPIPB5, LOC653786	0		Cytoregions Not Set				false	arr[hg19] 16p12.2(22,416,149-22,777,777)x4	chr16:22416149-22777777
H18009063.OSCHP	4.0	Gain	1	p31.3	293.755	19	2	IL12RB2, SERBP1	2	IL12RB2 (601642), SERBP1 (607378)	Cytoregions Not Set				false	arr[hg19] 1p31.3(67,777,020-68,070,775)x4	chr1:67777020-68070775
H18009063.OSCHP	3.0	Gain	X	p22.33	2508.958	108	24	PLCXD1, GTPBP6, LINC00685, PPP2R3B, SHOX, CRLF2, CSF2RA, MIR3690, IL3RA, SLC25A6, LINC00106, ASMTL-AS1, ASMTL, P2RY8, AKAP17A, ASMT, DHRSX, ZBED1, MIR6089, CD99P1, LINC00102, CD99, XG, XGY2	24	PLCXD1 (300974), GTPBP6 (300124), PPP2R3B (300339), SHOX (400020), SHOX (312865), CRLF2 (400023), CRLF2 (300357), CSF2RA (425000), CSF2RA (306250), IL3RA (430000), IL3RA (308385), SLC25A6 (403000), SLC25A6 (300151), ASMTL (300162), ASMTL (400011), P2RY8 (300525), AKAP17A (465000), AKAP17A (312095), ASMT (300015), ASMT (402500), ZBED1 (300178), CD99 (313470), CD99 (450000), XG (300879)	Cytoregions Not Set				false	arr[hg19] Xp22.33 or Yp11.32p11.31(177,941-2,686,899 or 127,941-2,636,899)x3	chrX:177941-2686899
H18009063.OSCHP	3.0	Gain	16	p11.2	2086.42	25	12	LOC102723753, HERC2P4, TP53TG3D, LOC390705, TP53TG3E, TP53TG3F, TP53TG3B, TP53TG3, TP53TG3C, SLC6A10P, ENPP7P13, LINC00273	1	TP53TG3 (617482)	Cytoregions Not Set				false	arr[hg19] 16p11.2(32,137,964-34,224,384)x3	chr16:32137964-34224384
H18009063.OSCHP	3.0	Gain	10	q11.22	1331.864	51	18	GPRIN2, NPY4R, NPY4R2, LINC00842, HNRNPA1P33, ANXA8, FAM25C, FAM25G, AGAP9, BMS1P6, FAM35DP, ANTXRLP1, ANTXRL, FAM25BP, ANXA8L1, CTSLP2, LOC107001062, LOC105378292	3	GPRIN2 (611240), NPY4R (601790), ANXA8 (602396)	Cytoregions Not Set				false	arr[hg19] 10q11.22(46,993,743-48,325,607)x3	chr10:46993743-48325607
H18009063.OSCHP	3.0	Gain	3	p21.31	584.662	62	14	FAM240A, ALS2CL, TMIE, PRSS50, PRSS46, PRSS45, PRSS42, MYL3, PTH1R, CCDC12, NBEAL2, NRADDP, SETD2, KIF9-AS1	7	ALS2CL (612402), TMIE (607237), PRSS50 (607950), MYL3 (160790), PTH1R (168468), NBEAL2 (614169), SETD2 (612778)	Cytoregions Not Set				false	arr[hg19] 3p21.31(46,626,588-47,211,250)x3	chr3:46626588-47211250
H18009063.OSCHP	3.0	Gain	4	q35.2	445.793	22	4	LINC01262, LOC105379514, LINC01596, FRG1	1	FRG1 (601278)	Cytoregions Not Set				false	arr[hg19] 4q35.2(190,469,857-190,915,650)x3	chr4:190469857-190915650
H18009063.OSCHP	3.0	Gain	17	q25.3	391.955	37	6	LGALS3BP, CANT1, C1QTNF1-AS1, C1QTNF1, ENGASE, RBFOX3	5	LGALS3BP (600626), CANT1 (613165), C1QTNF1 (610365), ENGASE (611898), RBFOX3 (616999)	Cytoregions Not Set				false	arr[hg19] 17q25.3(76,974,554-77,366,509)x3	chr17:76974554-77366509
H18009063.OSCHP	3.0	Gain	1	p36.33	345.246	24	16	FAM87B, LINC00115, LINC01128, FAM41C, LOC100130417, SAMD11, NOC2L, KLHL17, PLEKHN1, PERM1, HES4, ISG15, AGRN, RNF223, C1orf159, LINC01342	6	SAMD11 (616765), NOC2L (610770), PERM1 (615921), HES4 (608060), ISG15 (147571), AGRN (103320)	Cytoregions Not Set				false	arr[hg19] 1p36.33(754,191-1,099,437)x3	chr1:754191-1099437
H18009063.OSCHP	3.0	Gain	16	q12.1	341.93	24	6	CNEP1R1, HEATR3, PAPD5, ADCY7, MIR6771, BRD7	4	CNEP1R1 (616869), HEATR3 (614951), PAPD5 (605540), ADCY7 (600385)	Cytoregions Not Set				false	arr[hg19] 16q12.1(50,056,553-50,398,483)x3	chr16:50056553-50398483
