File	CN State	Type	Chromosome	Cytoband Start	Size (kbp)	Marker Count	Gene Count	Genes	OMIM ® Genes Count	OMIM ® Genes	CytoRegions	Call	Segment Interpretation	Curation By	Materially Modified Segment	Microarray Nomenclature	Full Location
H18011491.OSCHP	4.0	Gain	3	p14.3	1703.794	170	7	ACOX2, FAM107A, FAM3D-AS1, FAM3D, C3orf67, C3orf67-AS1, FHIT	4	ACOX2 (601641), FAM107A (608295), FAM3D (608619), FHIT (601153)	Cytoregions Not Set				false	arr[hg19] 3p14.3p14.2(58,502,707-60,206,501)x4	chr3:58502707-60206501
H18011491.OSCHP	3.0	Gain	1	p33	335.116	22	1	AGBL4	1	AGBL4 (616476)	Cytoregions Not Set				false	arr[hg19] 1p33(50,108,473-50,443,589)x3	chr1:50108473-50443589
H18011491.OSCHP	3.0	Gain	11	q23.3	313.514	27	3	APOA1-AS, SIK3, PAFAH1B2	2	SIK3 (614776), PAFAH1B2 (602508)	Cytoregions Not Set				false	arr[hg19] 11q23.3(116,710,967-117,024,481)x3	chr11:116710967-117024481
H18011491.OSCHP	3.0	Gain	19	q13.2	134.539	19	8	B9D2, TMEM91, EXOSC5, BCKDHA, B3GNT8, DMAC2, ERICH4, PCAT19	5	B9D2 (611951), EXOSC5 (606492), BCKDHA (608348), B3GNT8 (615357), DMAC2 (617262)	Cytoregions Not Set				false	arr[hg19] 19q13.2(41,864,581-41,999,120)x3	chr19:41864581-41999120
H18011491.OSCHP	3.0	Gain	8	q21.3	264.832	19	2	CNGB3, CNBD1	1	CNGB3 (605080)	Cytoregions Not Set				false	arr[hg19] 8q21.3(87,694,904-87,959,736)x3	chr8:87694904-87959736
H18011491.OSCHP	3.0	Gain	7	q11.23	779.898	38	13	DTX2, UPK3B, SPDYE16, LOC100133091, POMZP3, DTX2P1-UPK3BP1-PMS2P11, SPDYE11, SPDYE17, PMS2P9, SPDYE18, FAM185BP, CCDC146, FGL2	4	DTX2 (613141), UPK3B (611887), POMZP3 (600587), FGL2 (605351)	Cytoregions Not Set				false	arr[hg19] 7q11.23(76,111,937-76,891,835)x3	chr7:76111937-76891835
H18011491.OSCHP	3.0	Gain	3	p14.1	263.87	18	7	EOGT, TMF1, MIR3136, UBA3, ARL6IP5, LMOD3, FRMD4B	6	EOGT (614789), TMF1 (601126), UBA3 (603172), ARL6IP5 (605709), LMOD3 (616112), FRMD4B (617467)	Cytoregions Not Set				false	arr[hg19] 3p14.1(69,059,315-69,323,185)x3	chr3:69059315-69323185
H18011491.OSCHP	3.0	Gain	3	p25.3	16.494	18	2	FANCD2OS, BRK1	1	BRK1 (611183)	Cytoregions Not Set				false	arr[hg19] 3p25.3(10,147,786-10,164,280)x3	chr3:10147786-10164280
H18011491.OSCHP	3.0	Gain	15	q26.1	66.324	22	5	FES, MAN2A2, UNC45A, HDDC3, RCCD1	3	FES (190030), MAN2A2 (600988), UNC45A (611219)	Cytoregions Not Set				false	arr[hg19] 15q26.1(91,431,922-91,498,246)x3	chr15:91431922-91498246
H18011491.OSCHP	3.0	Gain	3	q26.2	250.978	49	3	GPR160, PHC3, PRKCI	1	PRKCI (600539)	Cytoregions Not Set				false	arr[hg19] 3q26.2(169,778,258-170,029,236)x3	chr3:169778258-170029236
