"","GAIN","AMPLI","LOSS","LOH"
"1p",11.86,0,9.32,3.01
"2p",0,0,0,0
"3p",4.3,0,0,5.36
"4p",0,0,0,0
"5p",0,0,0,0
"6p",0,0,9.06,0
"7p",0,0,0,0
"8p",0,0,0,0
"9p",0,0,0,7.96
"10p",0,0,0,0
"11p",0,0,0,7.79
"12p",0,0,0,0
"16p",0,0,0,0
"17p",0,0,0,0
"18p",0,0,20.17,0
"19p",0,0,0,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,99.24,0
"1q",0,0,11.33,0
"2q",0,0,0,3.17
"3q",0,0,0,0
"4q",0,0,0,0
"5q",0,0,0,0
"6q",0,0,0,4.02
"7q",0,0,0,0
"8q",0,0,0,3.75
"9q",10.71,0,0,0
"10q",0,0,0,14.06
"11q",0,0,0,0
"12q",0,0,10.35,0
"13q",0,0,4.12,0
"14q",0,0,0,0
"15q",0,0,8.77,4.36
"16q",0,0,0,0
"17q",0,0,0,0
"18q",0,0,0,0
"19q",0,0,58.67,0
"20q",0,0,0,0
"21q",0,0,0,0
"22q",0,0,0,0
"Yq",0,0,0,0
"Xq",0,0,100,0
